"Oct 12, 2018",0.745,0.760,0.770,0.740,468.10K,-1.97%
"Oct 11, 2018",0.760,0.750,0.780,0.750,739.80K,-1.30%
"Oct 10, 2018",0.770,0.790,0.790,0.760,538.40K,-2.53%
"Oct 09, 2018",0.790,0.780,0.800,0.780,196.60K,0.64%
"Oct 08, 2018",0.785,0.780,0.795,0.770,382.00K,0.64%
"Oct 05, 2018",0.780,0.790,0.790,0.775,314.50K,-1.27%
"Oct 04, 2018",0.790,0.800,0.800,0.790,579.80K,-0.63%
"Oct 03, 2018",0.795,0.805,0.810,0.795,382.10K,-1.24%
"Oct 02, 2018",0.805,0.830,0.830,0.800,312.40K,-1.83%
"Oct 01, 2018",0.820,0.805,0.830,0.800,671.00K,3.14%
"Sep 28, 2018",0.795,0.805,0.810,0.795,559.50K,-1.24%
"Sep 27, 2018",0.805,0.800,0.810,0.800,215.90K,-0.62%
"Sep 26, 2018",0.810,0.805,0.810,0.800,934.90K,1.25%
"Sep 25, 2018",0.800,0.815,0.815,0.795,1.32M,-1.84%
"Sep 24, 2018",0.815,0.835,0.835,0.810,580.30K,-2.40%
"Sep 21, 2018",0.835,0.860,0.860,0.835,1.37M,-2.91%
"Sep 20, 2018",0.860,0.875,0.875,0.860,626.40K,-1.71%
"Sep 19, 2018",0.875,0.900,0.900,0.870,616.00K,-2.23%
"Sep 18, 2018",0.895,0.900,0.910,0.895,140.70K,-1.65%
"Sep 14, 2018",0.910,0.885,0.920,0.885,243.80K,2.82%
"Sep 13, 2018",0.885,0.880,0.890,0.875,451.40K,0.00%
"Sep 12, 2018",0.885,0.925,0.930,0.850,795.40K,-4.32%
"Sep 07, 2018",0.925,0.930,0.935,0.925,411.10K,-1.07%
"Sep 06, 2018",0.935,0.920,0.940,0.915,660.40K,1.08%
"Sep 05, 2018",0.925,0.945,0.945,0.925,525.70K,-2.12%
"Sep 04, 2018",0.945,0.950,0.950,0.940,1.24M,-0.53%
"Sep 03, 2018",0.950,0.960,0.970,0.940,1.92M,-1.55%
"Aug 30, 2018",0.965,0.950,0.965,0.935,1.62M,1.05%
"Aug 29, 2018",0.955,0.980,0.980,0.940,2.45M,-1.55%
"Aug 28, 2018",0.970,0.995,0.995,0.970,1.28M,-3.00%
"Aug 27, 2018",1.000,1.000,1.000,0.960,2.41M,0.00%
"Aug 24, 2018",1.000,1.000,1.010,0.995,1.49M,0.00%
"Aug 23, 2018",1.000,0.995,1.020,0.995,2.18M,0.50%
"Aug 21, 2018",0.995,1.030,1.030,0.995,5.59M,-4.33%
"Aug 20, 2018",1.040,1.180,1.180,1.030,8.33M,-15.45%
"Aug 17, 2018",1.230,1.230,1.240,1.220,63.60K,0.00%
"Aug 16, 2018",1.230,1.220,1.230,1.220,255.90K,0.82%
"Aug 15, 2018",1.220,1.230,1.250,1.220,132.80K,-0.81%
"Aug 14, 2018",1.230,1.220,1.230,1.210,127.30K,0.82%
"Aug 13, 2018",1.220,1.230,1.230,1.200,160.80K,-1.61%
"Aug 10, 2018",1.240,1.270,1.270,1.220,784.30K,-2.36%
"Aug 09, 2018",1.270,1.190,1.280,1.180,1.39M,6.72%
"Aug 08, 2018",1.190,1.200,1.200,1.180,139.30K,0.00%
"Aug 07, 2018",1.190,1.210,1.210,1.190,221.30K,-2.46%
"Aug 06, 2018",1.220,1.220,1.220,1.190,52.10K,0.83%
"Aug 03, 2018",1.210,1.200,1.210,1.190,74.10K,1.68%
"Aug 02, 2018",1.190,1.220,1.220,1.190,241.40K,-3.25%
"Aug 01, 2018",1.230,1.230,1.230,1.210,88.10K,0.82%
"Jul 31, 2018",1.220,1.230,1.250,1.220,288.00K,-1.61%
"Jul 30, 2018",1.240,1.220,1.260,1.220,247.50K,2.48%
"Jul 27, 2018",1.210,1.190,1.210,1.180,129.00K,0.83%
"Jul 26, 2018",1.200,1.210,1.220,1.190,149.70K,-0.83%
"Jul 25, 2018",1.210,1.200,1.210,1.200,230.20K,0.83%
"Jul 24, 2018",1.200,1.180,1.200,1.180,178.60K,1.69%
"Jul 23, 2018",1.180,1.170,1.190,1.170,580.50K,0.85%
"Jul 20, 2018",1.170,1.170,1.180,1.160,159.90K,0.00%
"Jul 19, 2018",1.170,1.160,1.180,1.160,527.30K,0.86%
"Jul 18, 2018",1.160,1.120,1.180,1.120,213.70K,3.57%
"Jul 17, 2018",1.120,1.120,1.130,1.120,66.30K,0.00%
"Jul 16, 2018",1.120,1.100,1.130,1.100,289.20K,1.82%
"Jul 13, 2018",1.100,1.090,1.110,1.080,168.50K,3.77%
"Jul 12, 2018",1.060,1.060,1.080,1.060,136.00K,0.00%
"Jul 11, 2018",1.060,1.060,1.080,1.050,181.00K,0.00%
"Jul 10, 2018",1.060,1.070,1.070,1.060,101.90K,0.00%
"Jul 09, 2018",1.060,1.080,1.080,1.060,144.60K,-2.75%
"Jul 06, 2018",1.090,1.080,1.090,1.080,20.10K,0.00%
"Jul 05, 2018",1.090,1.070,1.100,1.070,114.50K,1.87%
"Jul 04, 2018",1.070,1.070,1.080,1.070,82.60K,0.00%
"Jul 03, 2018",1.070,1.090,1.090,1.070,39.20K,-1.83%
"Jul 02, 2018",1.090,1.090,1.100,1.070,97.60K,0.00%
"Jun 29, 2018",1.090,1.090,1.100,1.090,103.70K,0.00%
"Jun 28, 2018",1.090,1.090,1.090,1.090,33.10K,0.93%
"Jun 27, 2018",1.080,1.110,1.110,1.080,110.90K,-2.70%
"Jun 26, 2018",1.110,1.110,1.120,1.110,95.00K,0.00%
"Jun 25, 2018",1.110,1.120,1.140,1.110,124.30K,-0.89%
"Jun 22, 2018",1.120,1.120,1.140,1.120,139.10K,-0.88%
"Jun 21, 2018",1.130,1.140,1.140,1.120,211.60K,-0.88%
"Jun 20, 2018",1.140,1.140,1.150,1.140,232.60K,0.00%
"Jun 19, 2018",1.140,1.150,1.160,1.140,281.40K,-1.72%
"Jun 18, 2018",1.160,1.170,1.170,1.160,160.00K,0.00%
"Jun 14, 2018",1.160,1.190,1.190,1.160,31.30K,-1.69%
"Jun 13, 2018",1.180,1.170,1.180,1.160,147.60K,0.00%
"Jun 12, 2018",1.180,1.160,1.180,1.150,317.50K,3.51%
"Jun 11, 2018",1.140,1.150,1.170,1.140,513.90K,-0.87%
"Jun 08, 2018",1.150,1.170,1.180,1.140,421.90K,0.00%
"Jun 07, 2018",1.150,1.130,1.170,1.130,361.10K,0.88%
"Jun 06, 2018",1.140,1.170,1.200,1.140,1.11M,-3.39%
"Jun 05, 2018",1.180,1.190,1.210,1.170,544.10K,-0.84%
"Jun 04, 2018",1.190,1.130,1.200,1.130,581.60K,5.31%
"Jun 01, 2018",1.130,1.140,1.150,1.120,728.20K,-0.88%
"May 31, 2018",1.140,1.160,1.160,1.140,282.90K,-1.72%
"May 30, 2018",1.160,1.150,1.160,1.110,620.30K,0.87%
"May 28, 2018",1.150,1.130,1.150,1.110,303.20K,1.77%
"May 25, 2018",1.130,1.080,1.130,1.080,764.60K,2.73%
"May 24, 2018",1.100,1.100,1.100,1.070,667.70K,0.00%
"May 23, 2018",1.100,1.100,1.110,1.050,2.71M,0.00%
"May 22, 2018",1.100,1.110,1.130,1.100,1.70M,0.00%
"May 21, 2018",1.100,1.110,1.160,1.080,3.46M,-0.90%
"May 18, 2018",1.110,1.130,1.190,1.070,3.78M,0.91%
"May 17, 2018",1.100,1.040,1.130,1.030,5.73M,10.00%
"May 16, 2018",1.000,1.020,1.020,1.000,743.10K,-0.99%
"May 15, 2018",1.010,1.030,1.040,1.000,765.10K,-1.94%
"May 14, 2018",1.030,1.050,1.050,1.010,1.24M,-3.74%
"May 08, 2018",1.070,1.060,1.070,1.050,344.70K,0.94%
"May 07, 2018",1.060,1.060,1.080,1.050,259.30K,-3.64%
"May 04, 2018",1.100,1.100,1.100,1.060,1.44M,0.00%
"May 03, 2018",1.100,1.080,1.100,1.080,561.60K,0.92%
"May 02, 2018",1.090,1.100,1.100,1.090,139.10K,-0.91%
"Apr 30, 2018",1.100,1.100,1.100,1.090,550.50K,0.00%
"Apr 27, 2018",1.100,1.070,1.100,1.060,566.00K,1.85%
"Apr 26, 2018",1.080,1.070,1.080,1.070,139.00K,1.89%
"Apr 25, 2018",1.060,1.050,1.070,1.040,529.00K,0.95%
"Apr 24, 2018",1.050,1.070,1.070,1.040,325.20K,-1.87%
"Apr 23, 2018",1.070,1.090,1.090,1.070,184.60K,-0.93%
"Apr 20, 2018",1.080,1.070,1.090,1.070,423.00K,0.00%
"Apr 19, 2018",1.080,1.070,1.080,1.070,280.50K,0.93%
"Apr 18, 2018",1.070,1.080,1.080,1.060,176.30K,0.00%
"Apr 17, 2018",1.070,1.080,1.080,1.070,198.60K,-1.83%
"Apr 16, 2018",1.090,1.080,1.100,1.070,272.10K,0.93%
"Apr 13, 2018",1.080,1.110,1.110,1.070,317.80K,-2.70%
"Apr 12, 2018",1.110,1.100,1.110,1.090,70.80K,1.83%
"Apr 11, 2018",1.090,1.100,1.120,1.090,197.30K,0.00%
"Apr 10, 2018",1.090,1.070,1.110,1.060,300.10K,2.83%
"Apr 09, 2018",1.060,1.080,1.080,1.060,211.50K,-1.85%
"Apr 06, 2018",1.080,1.080,1.090,1.060,483.60K,0.00%
"Apr 05, 2018",1.080,1.100,1.110,1.080,279.60K,-0.92%
"Apr 04, 2018",1.090,1.110,1.140,1.090,392.70K,-1.80%
"Apr 03, 2018",1.110,1.120,1.140,1.110,268.50K,-1.77%
"Apr 02, 2018",1.130,1.160,1.170,1.120,282.50K,-1.74%
"Mar 30, 2018",1.150,1.150,1.160,1.120,572.20K,0.00%
"Mar 29, 2018",1.150,1.180,1.180,1.150,140.30K,-2.54%
"Mar 28, 2018",1.180,1.190,1.200,1.170,376.80K,-5.60%
"Mar 27, 2018",1.250,1.250,1.260,1.220,793.40K,0.00%
"Mar 26, 2018",1.250,1.230,1.250,1.230,156.40K,0.81%
"Mar 23, 2018",1.240,1.240,1.250,1.230,105.10K,0.00%
"Mar 22, 2018",1.240,1.250,1.260,1.240,232.10K,0.00%
"Mar 21, 2018",1.240,1.250,1.260,1.240,390.60K,-0.80%
"Mar 20, 2018",1.250,1.260,1.260,1.240,791.80K,-0.79%
"Mar 19, 2018",1.260,1.260,1.280,1.250,744.80K,-0.79%
"Mar 16, 2018",1.270,1.280,1.290,1.260,726.00K,-0.78%
"Mar 15, 2018",1.280,1.290,1.300,1.280,313.40K,-0.78%
"Mar 14, 2018",1.290,1.290,1.310,1.290,224.90K,0.00%
"Mar 13, 2018",1.290,1.290,1.300,1.290,77.50K,-0.77%
"Mar 12, 2018",1.300,1.300,1.310,1.300,246.90K,0.00%
"Mar 09, 2018",1.300,1.300,1.310,1.290,246.50K,0.00%
"Mar 08, 2018",1.300,1.300,1.300,1.290,306.60K,0.78%
"Mar 07, 2018",1.290,1.300,1.310,1.290,252.40K,0.00%
"Mar 06, 2018",1.290,1.300,1.320,1.290,742.60K,-0.77%
"Mar 05, 2018",1.300,1.300,1.320,1.300,324.20K,-0.76%
"Mar 02, 2018",1.310,1.300,1.310,1.300,215.90K,0.77%
"Mar 01, 2018",1.300,1.300,1.320,1.290,1.02M,0.00%
"Feb 28, 2018",1.300,1.310,1.320,1.300,1.25M,-1.52%
"Feb 27, 2018",1.320,1.310,1.340,1.310,454.20K,0.76%
"Feb 26, 2018",1.310,1.360,1.370,1.310,859.40K,-2.24%
"Feb 23, 2018",1.340,1.340,1.350,1.340,247.80K,0.00%
"Feb 22, 2018",1.340,1.320,1.340,1.320,519.30K,0.75%
"Feb 21, 2018",1.330,1.360,1.360,1.330,1.07M,-2.21%
"Feb 20, 2018",1.360,1.370,1.380,1.360,428.20K,-0.73%
"Feb 19, 2018",1.370,1.380,1.380,1.370,161.80K,-0.72%
"Feb 15, 2018",1.380,1.380,1.380,1.370,16.60K,0.73%
"Feb 14, 2018",1.370,1.380,1.380,1.360,370.40K,-2.14%
"Feb 13, 2018",1.400,1.380,1.400,1.380,79.40K,2.19%
"Feb 12, 2018",1.370,1.380,1.380,1.370,38.00K,-0.72%
"Feb 09, 2018",1.380,1.370,1.380,1.360,143.50K,0.00%
"Feb 08, 2018",1.380,1.370,1.380,1.370,319.40K,0.73%
"Feb 07, 2018",1.370,1.370,1.390,1.370,87.30K,0.74%
"Feb 06, 2018",1.360,1.370,1.380,1.350,327.90K,-0.73%
"Feb 05, 2018",1.370,1.390,1.390,1.370,136.80K,-1.44%
"Feb 02, 2018",1.390,1.390,1.400,1.380,221.20K,0.00%
"Jan 30, 2018",1.390,1.380,1.390,1.380,353.90K,0.00%
"Jan 29, 2018",1.390,1.400,1.400,1.390,326.70K,0.00%
"Jan 26, 2018",1.390,1.400,1.400,1.390,217.00K,-0.71%
"Jan 25, 2018",1.400,1.400,1.410,1.390,293.60K,0.00%
"Jan 24, 2018",1.400,1.400,1.400,1.390,397.50K,0.00%
"Jan 23, 2018",1.400,1.410,1.420,1.400,410.00K,0.00%
"Jan 22, 2018",1.400,1.410,1.430,1.400,935.10K,-0.71%
"Jan 19, 2018",1.410,1.410,1.430,1.400,333.00K,0.00%
"Jan 18, 2018",1.410,1.420,1.430,1.410,144.40K,-0.70%
"Jan 17, 2018",1.420,1.450,1.450,1.410,101.50K,-0.70%
"Jan 16, 2018",1.430,1.450,1.470,1.420,428.10K,-0.69%
"Jan 15, 2018",1.440,1.470,1.480,1.440,490.10K,-2.04%
"Jan 12, 2018",1.470,1.470,1.490,1.460,298.50K,0.68%
"Jan 11, 2018",1.460,1.500,1.500,1.460,327.00K,-2.01%
"Jan 10, 2018",1.490,1.530,1.530,1.490,620.00K,0.00%
"Jan 09, 2018",1.490,1.560,1.570,1.490,1.02M,-2.61%
"Jan 08, 2018",1.530,1.520,1.580,1.520,1.69M,1.32%
"Jan 05, 2018",1.510,1.480,1.520,1.480,1.13M,2.72%
"Jan 04, 2018",1.470,1.520,1.520,1.470,420.30K,-1.34%
"Jan 03, 2018",1.490,1.470,1.520,1.460,1.75M,1.36%
"Jan 02, 2018",1.470,1.530,1.530,1.460,862.90K,-10.91%
"Dec 29, 2017",1.650,1.440,1.700,1.430,4.20M,14.58%
"Dec 28, 2017",1.440,1.430,1.440,1.410,967.00K,0.70%
"Dec 27, 2017",1.430,1.390,1.440,1.390,502.00K,2.88%
"Dec 26, 2017",1.390,1.380,1.400,1.380,53.40K,0.72%
"Dec 22, 2017",1.380,1.380,1.380,1.370,199.90K,0.00%
"Dec 21, 2017",1.380,1.390,1.390,1.370,410.20K,0.00%
"Dec 20, 2017",1.380,1.410,1.410,1.370,1.13M,-2.13%
"Dec 19, 2017",1.410,1.480,1.490,1.400,778.50K,-4.73%
"Dec 18, 2017",1.480,1.430,1.480,1.430,2.39M,3.50%
"Dec 15, 2017",1.430,1.440,1.440,1.410,2.74M,-0.69%
"Dec 14, 2017",1.440,1.430,1.480,1.430,574.60K,1.41%
"Dec 13, 2017",1.420,1.440,1.470,1.410,3.28M,-1.39%
"Dec 12, 2017",1.440,1.370,1.470,1.360,3.58M,5.11%
"Dec 11, 2017",1.370,1.370,1.400,1.370,2.33M,0.00%
"Dec 08, 2017",1.370,1.340,1.380,1.330,332.80K,2.24%
"Dec 07, 2017",1.340,1.330,1.350,1.330,1.05M,0.00%
"Dec 06, 2017",1.340,1.340,1.350,1.330,3.45M,0.00%
"Dec 05, 2017",1.340,1.340,1.350,1.320,3.29M,0.00%
"Dec 04, 2017",1.340,1.330,1.350,1.330,220.60K,0.75%
"Nov 30, 2017",1.330,1.320,1.350,1.310,365.70K,0.76%
"Nov 29, 2017",1.320,1.340,1.340,1.320,842.60K,-1.49%
"Nov 28, 2017",1.340,1.340,1.350,1.330,265.40K,0.00%
"Nov 27, 2017",1.340,1.350,1.360,1.340,485.10K,-0.74%
"Nov 24, 2017",1.350,1.370,1.370,1.350,1.50M,-1.46%
"Nov 23, 2017",1.370,1.380,1.380,1.360,374.40K,-0.72%
"Nov 22, 2017",1.380,1.380,1.380,1.370,923.40K,0.73%
"Nov 21, 2017",1.370,1.420,1.440,1.370,2.14M,0.00%
