date,price,open,high,low,volume,change_percent
"Jul 13, 2016",0.585,0.585,0.590,0.580,843.10K,0.00%
"Jul 12, 2016",0.585,0.595,0.595,0.580,2.35M,-0.85%
"Jul 11, 2016",0.590,0.600,0.605,0.590,2.10M,-0.84%
"Jul 08, 2016",0.595,0.595,0.600,0.595,508.80K,0.00%
"Jul 05, 2016",0.595,0.605,0.605,0.595,648.00K,-2.46%
"Jul 04, 2016",0.610,0.600,0.610,0.600,294.90K,1.67%
"Jul 01, 2016",0.600,0.605,0.605,0.595,828.20K,0.00%
"Jun 30, 2016",0.600,0.605,0.605,0.600,549.90K,-0.83%
"Jun 29, 2016",0.605,0.610,0.610,0.600,685.20K,0.00%
"Jun 28, 2016",0.605,0.595,0.605,0.595,688.10K,1.68%
"Jun 27, 2016",0.595,0.610,0.610,0.590,1.22M,-2.46%
"Jun 24, 2016",0.610,0.620,0.625,0.605,653.50K,-3.17%
"Jun 23, 2016",0.630,0.630,0.630,0.615,541.90K,0.00%
"Jun 21, 2016",0.630,0.625,0.630,0.610,1.59M,1.61%
"Jun 20, 2016",0.620,0.635,0.635,0.620,743.90K,-3.12%
"Jun 17, 2016",0.640,0.640,0.645,0.625,457.70K,1.59%
"Jun 16, 2016",0.630,0.645,0.645,0.630,651.00K,-2.33%
"Jun 15, 2016",0.645,0.650,0.655,0.640,1.52M,-0.77%
"Jun 14, 2016",0.650,0.645,0.655,0.645,384.20K,0.78%
"Jun 13, 2016",0.645,0.655,0.655,0.645,449.20K,-1.53%
"Jun 10, 2016",0.655,0.655,0.655,0.650,1.03M,0.00%
"Jun 09, 2016",0.655,0.655,0.665,0.650,782.90K,0.00%
"Jun 08, 2016",0.655,0.665,0.670,0.655,1.08M,-1.50%
"Jun 07, 2016",0.665,0.655,0.675,0.650,1.56M,1.53%
"Jun 06, 2016",0.655,0.650,0.655,0.650,183.00K,1.55%
"Jun 03, 2016",0.645,0.660,0.660,0.645,1.36M,-2.27%
"Jun 02, 2016",0.660,0.660,0.665,0.655,799.90K,1.54%
"Jun 01, 2016",0.650,0.660,0.670,0.650,628.30K,-0.76%
"May 31, 2016",0.655,0.650,0.655,0.645,1.12M,0.77%
"May 30, 2016",0.650,0.655,0.655,0.645,374.20K,-0.76%
"May 27, 2016",0.655,0.645,0.655,0.645,1.30M,1.55%
"May 26, 2016",0.645,0.645,0.655,0.645,370.60K,-0.77%
"May 25, 2016",0.650,0.650,0.655,0.645,843.70K,0.78%
"May 24, 2016",0.645,0.655,0.660,0.645,1.78M,-2.27%
"May 23, 2016",0.660,0.655,0.670,0.645,1.71M,-0.75%
"May 20, 2016",0.665,0.650,0.665,0.645,2.84M,0.00%
"May 19, 2016",0.665,0.675,0.675,0.660,1.58M,-0.75%
"May 18, 2016",0.670,0.680,0.680,0.665,801.00K,-1.47%
"May 17, 2016",0.680,0.680,0.680,0.670,445.30K,1.49%
"May 16, 2016",0.670,0.665,0.680,0.665,712.60K,0.75%
"May 13, 2016",0.665,0.685,0.685,0.665,2.38M,-3.62%
"May 12, 2016",0.690,0.690,0.695,0.685,436.00K,0.00%
"May 11, 2016",0.690,0.695,0.695,0.685,601.10K,-1.43%
"May 10, 2016",0.700,0.690,0.700,0.680,829.30K,1.45%
"May 09, 2016",0.690,0.705,0.705,0.685,240.10K,-1.43%
"May 06, 2016",0.700,0.700,0.715,0.690,2.43M,0.00%
"May 05, 2016",0.700,0.685,0.710,0.685,4.24M,2.19%
"May 04, 2016",0.685,0.650,0.690,0.650,2.66M,5.38%
"May 03, 2016",0.650,0.660,0.665,0.650,1.96M,-1.52%
"Apr 29, 2016",0.660,0.670,0.670,0.650,4.55M,-1.49%
"Apr 28, 2016",0.670,0.685,0.685,0.665,1.92M,-0.74%
"Apr 27, 2016",0.675,0.680,0.690,0.675,2.06M,0.00%
"Apr 26, 2016",0.675,0.700,0.700,0.670,3.92M,-3.57%
"Apr 25, 2016",0.700,0.705,0.715,0.700,1.55M,-0.71%
"Apr 22, 2016",0.705,0.705,0.710,0.700,571.20K,0.00%
"Apr 21, 2016",0.705,0.705,0.710,0.695,2.89M,0.71%
"Apr 20, 2016",0.700,0.710,0.710,0.700,1.32M,-1.41%
"Apr 19, 2016",0.710,0.710,0.710,0.700,799.10K,0.00%
"Apr 18, 2016",0.710,0.715,0.715,0.705,953.50K,0.00%
"Apr 15, 2016",0.710,0.715,0.720,0.710,799.80K,-0.70%
"Apr 14, 2016",0.715,0.720,0.730,0.710,1.44M,-0.69%
"Apr 13, 2016",0.720,0.725,0.735,0.715,887.10K,-1.37%
"Apr 12, 2016",0.730,0.730,0.730,0.715,1.12M,0.00%
"Apr 11, 2016",0.730,0.740,0.740,0.725,1.14M,-0.68%
"Apr 08, 2016",0.735,0.740,0.740,0.720,1.55M,-0.68%
"Apr 07, 2016",0.740,0.745,0.745,0.730,1.49M,0.00%
"Apr 06, 2016",0.740,0.745,0.750,0.730,1.17M,-0.67%
"Apr 05, 2016",0.745,0.730,0.755,0.730,6.99M,1.36%
"Apr 04, 2016",0.735,0.735,0.735,0.725,600.90K,1.38%
"Apr 01, 2016",0.725,0.735,0.740,0.720,1.15M,-0.68%
"Mar 31, 2016",0.730,0.740,0.755,0.730,4.62M,-1.35%
"Mar 30, 2016",0.740,0.715,0.740,0.715,4.78M,3.50%
"Mar 29, 2016",0.715,0.700,0.720,0.695,1.99M,2.88%
"Mar 28, 2016",0.695,0.685,0.695,0.685,478.50K,2.21%
"Mar 25, 2016",0.680,0.695,0.695,0.680,1.54M,-1.45%
"Mar 24, 2016",0.690,0.700,0.700,0.685,1.98M,-1.43%
"Mar 23, 2016",0.700,0.715,0.715,0.695,1.19M,-0.71%
"Mar 22, 2016",0.705,0.715,0.725,0.705,1.46M,-1.40%
"Mar 21, 2016",0.715,0.730,0.730,0.715,782.70K,-2.05%
"Mar 18, 2016",0.730,0.745,0.750,0.725,1.02M,-1.35%
"Mar 17, 2016",0.740,0.720,0.745,0.715,3.57M,3.50%
"Mar 16, 2016",0.715,0.725,0.725,0.705,1.57M,-2.05%
"Mar 15, 2016",0.730,0.735,0.735,0.720,3.81M,-0.68%
"Mar 14, 2016",0.735,0.720,0.740,0.715,6.70M,2.08%
"Mar 11, 2016",0.720,0.675,0.725,0.675,7.57M,6.67%
"Mar 10, 2016",0.675,0.665,0.680,0.665,2.55M,1.50%
"Mar 09, 2016",0.665,0.660,0.670,0.655,3.45M,1.53%
"Mar 08, 2016",0.655,0.665,0.665,0.655,1.32M,-0.76%
"Mar 07, 2016",0.660,0.670,0.675,0.650,2.55M,-1.49%
"Mar 04, 2016",0.670,0.665,0.670,0.655,5.96M,1.52%
"Mar 03, 2016",0.660,0.675,0.675,0.650,6.35M,-2.22%
"Mar 02, 2016",0.675,0.695,0.695,0.665,4.88M,-2.17%
"Mar 01, 2016",0.690,0.670,0.690,0.670,3.46M,2.99%
"Feb 29, 2016",0.670,0.715,0.715,0.660,7.50M,-6.94%
"Feb 26, 2016",0.720,0.720,0.730,0.715,688.80K,0.00%
"Feb 25, 2016",0.720,0.720,0.730,0.715,1.16M,0.00%
"Feb 24, 2016",0.720,0.730,0.730,0.715,577.70K,-0.69%
"Feb 23, 2016",0.725,0.735,0.740,0.725,1.22M,-0.68%
"Feb 22, 2016",0.730,0.735,0.735,0.720,638.10K,0.00%
"Feb 19, 2016",0.730,0.730,0.730,0.715,837.20K,2.10%
"Feb 18, 2016",0.715,0.720,0.730,0.715,989.80K,-0.69%
"Feb 17, 2016",0.720,0.715,0.730,0.715,1.28M,0.70%
"Feb 16, 2016",0.715,0.715,0.720,0.710,888.80K,0.00%
"Feb 15, 2016",0.715,0.700,0.715,0.700,730.00K,2.14%
"Feb 12, 2016",0.700,0.710,0.710,0.695,1.15M,-1.41%
"Feb 11, 2016",0.710,0.720,0.720,0.705,419.10K,-0.70%
"Feb 10, 2016",0.715,0.725,0.725,0.705,637.20K,-1.38%
"Feb 05, 2016",0.725,0.735,0.735,0.720,1.25M,-2.03%
"Feb 04, 2016",0.740,0.750,0.755,0.725,1.05M,-0.67%
"Feb 03, 2016",0.745,0.710,0.745,0.700,3.95M,4.93%
"Feb 02, 2016",0.710,0.710,0.715,0.705,1.87M,1.43%
"Jan 29, 2016",0.700,0.705,0.705,0.695,2.41M,1.45%
"Jan 28, 2016",0.690,0.735,0.735,0.685,8.17M,-7.38%
"Jan 27, 2016",0.745,0.730,0.745,0.725,3.81M,3.47%
"Jan 26, 2016",0.720,0.725,0.735,0.720,2.87M,-0.69%
"Jan 22, 2016",0.725,0.750,0.765,0.710,11.77M,-2.03%
"Jan 21, 2016",0.740,0.760,0.780,0.720,3.44M,-3.27%
"Jan 20, 2016",0.765,0.800,0.805,0.765,3.41M,-3.77%
"Jan 19, 2016",0.795,0.785,0.800,0.770,3.00M,2.58%
"Jan 18, 2016",0.775,0.800,0.800,0.760,2.86M,-3.73%
"Jan 15, 2016",0.805,0.820,0.825,0.800,2.62M,-0.62%
"Jan 14, 2016",0.810,0.830,0.835,0.810,3.88M,-2.99%
"Jan 13, 2016",0.835,0.840,0.850,0.830,2.40M,0.60%
"Jan 12, 2016",0.830,0.845,0.845,0.830,2.14M,-1.19%
"Jan 11, 2016",0.840,0.840,0.850,0.830,3.17M,-0.59%
"Jan 08, 2016",0.845,0.840,0.860,0.840,1.65M,-0.59%
"Jan 07, 2016",0.850,0.855,0.860,0.840,2.72M,-1.16%
"Jan 06, 2016",0.860,0.845,0.865,0.845,5.00M,2.38%
"Jan 05, 2016",0.840,0.855,0.860,0.840,4.42M,-1.75%
"Jan 04, 2016",0.855,0.865,0.870,0.855,2.20M,0.00%
"Dec 31, 2015",0.855,0.855,0.865,0.855,840.70K,0.00%
"Dec 30, 2015",0.855,0.880,0.880,0.855,2.90M,-1.72%
"Dec 29, 2015",0.870,0.875,0.885,0.865,4.42M,0.58%
"Dec 28, 2015",0.865,0.875,0.885,0.865,3.13M,-1.14%
"Dec 23, 2015",0.875,0.865,0.890,0.855,7.09M,2.34%
"Dec 22, 2015",0.855,0.870,0.875,0.855,1.72M,-2.29%
"Dec 21, 2015",0.875,0.870,0.890,0.865,6.78M,0.00%
"Dec 18, 2015",0.875,0.880,0.880,0.865,3.30M,-0.57%
"Dec 17, 2015",0.880,0.850,0.880,0.840,9.71M,3.53%
"Dec 16, 2015",0.850,0.850,0.850,0.835,3.31M,-1.16%
"Dec 15, 2015",0.860,0.870,0.875,0.855,4.06M,0.00%
"Dec 14, 2015",0.860,0.880,0.880,0.860,3.28M,-2.27%
"Dec 11, 2015",0.880,0.885,0.885,0.865,3.39M,0.57%
"Dec 10, 2015",0.875,0.890,0.895,0.870,4.63M,-1.69%
"Dec 09, 2015",0.890,0.870,0.900,0.870,7.92M,2.30%
"Dec 08, 2015",0.870,0.885,0.890,0.870,3.00M,-1.69%
"Dec 07, 2015",0.885,0.880,0.890,0.875,6.21M,1.14%
"Dec 04, 2015",0.875,0.870,0.880,0.865,2.31M,0.00%
"Dec 03, 2015",0.875,0.870,0.885,0.865,4.43M,0.57%
"Dec 02, 2015",0.870,0.885,0.890,0.870,4.86M,-2.25%
"Dec 01, 2015",0.890,0.845,0.890,0.835,16.45M,6.59%
"Nov 30, 2015",0.835,0.840,0.845,0.830,7.04M,-1.18%
"Nov 27, 2015",0.845,0.845,0.850,0.835,2.89M,-0.59%
"Nov 26, 2015",0.850,0.835,0.855,0.830,4.37M,1.80%
"Nov 25, 2015",0.835,0.875,0.875,0.830,14.08M,-2.91%
"Nov 24, 2015",0.860,0.900,0.910,0.855,31.63M,-2.27%
"Nov 23, 2015",0.880,0.890,0.900,0.865,12.71M,-1.12%
"Nov 20, 2015",0.890,0.850,0.890,0.840,12.02M,5.33%
"Nov 19, 2015",0.845,0.885,0.915,0.830,45.16M,-3.98%
"Nov 18, 2015",0.880,0.840,0.890,0.840,24.51M,4.76%
"Nov 17, 2015",0.840,0.825,0.840,0.825,6.88M,3.07%
"Nov 16, 2015",0.815,0.830,0.840,0.815,8.20M,-2.40%
"Nov 13, 2015",0.835,0.810,0.840,0.810,5.77M,1.21%
"Nov 12, 2015",0.825,0.850,0.860,0.825,5.93M,-2.37%
"Nov 11, 2015",0.845,0.880,0.890,0.845,13.07M,-3.98%
"Nov 09, 2015",0.880,0.840,0.885,0.835,14.22M,5.39%
"Nov 06, 2015",0.835,0.825,0.840,0.810,7.90M,1.83%
"Nov 05, 2015",0.820,0.810,0.830,0.805,8.36M,0.61%
"Nov 04, 2015",0.815,0.800,0.815,0.800,4.25M,1.87%
"Nov 03, 2015",0.800,0.795,0.815,0.795,7.76M,1.27%
"Nov 02, 2015",0.790,0.775,0.795,0.775,4.71M,1.28%
"Oct 30, 2015",0.780,0.785,0.790,0.770,6.48M,0.00%
"Oct 29, 2015",0.780,0.770,0.790,0.765,8.51M,1.30%
"Oct 28, 2015",0.770,0.765,0.775,0.760,3.17M,-0.65%
"Oct 27, 2015",0.775,0.780,0.795,0.765,4.74M,-1.27%
"Oct 26, 2015",0.785,0.770,0.795,0.750,10.56M,1.95%
"Oct 23, 2015",0.770,0.785,0.790,0.770,11.91M,-0.65%
"Oct 22, 2015",0.775,0.745,0.795,0.745,42.58M,4.03%
"Oct 21, 2015",0.745,0.740,0.745,0.730,3.06M,1.36%
"Oct 20, 2015",0.735,0.730,0.740,0.720,3.55M,1.38%
"Oct 19, 2015",0.725,0.725,0.740,0.720,5.26M,0.69%
"Oct 16, 2015",0.720,0.710,0.720,0.710,4.55M,2.86%
"Oct 15, 2015",0.700,0.695,0.715,0.695,2.40M,0.72%
"Oct 13, 2015",0.695,0.700,0.705,0.690,2.01M,0.72%
"Oct 12, 2015",0.690,0.715,0.715,0.690,3.34M,-3.50%
"Oct 09, 2015",0.715,0.715,0.725,0.710,1.81M,0.00%
"Oct 08, 2015",0.715,0.720,0.725,0.710,3.15M,-0.69%
"Oct 07, 2015",0.720,0.700,0.720,0.700,3.73M,2.86%
"Oct 06, 2015",0.700,0.685,0.710,0.685,3.90M,2.19%
"Oct 05, 2015",0.685,0.685,0.690,0.680,1.32M,0.74%
"Oct 02, 2015",0.680,0.670,0.680,0.670,1.53M,1.49%
"Oct 01, 2015",0.670,0.670,0.675,0.670,685.00K,0.00%
"Sep 30, 2015",0.670,0.670,0.675,0.670,447.00K,0.00%
"Sep 29, 2015",0.670,0.675,0.675,0.665,1.36M,-0.74%
"Sep 28, 2015",0.675,0.670,0.680,0.665,1.65M,1.50%
"Sep 25, 2015",0.665,0.675,0.675,0.665,256.30K,-0.75%
"Sep 23, 2015",0.670,0.665,0.670,0.655,545.80K,0.75%
"Sep 22, 2015",0.665,0.665,0.680,0.660,448.50K,0.00%
"Sep 21, 2015",0.665,0.675,0.675,0.660,1.33M,-3.62%
"Sep 18, 2015",0.690,0.680,0.690,0.675,1.68M,0.73%
"Sep 17, 2015",0.685,0.680,0.690,0.675,3.40M,1.48%
"Sep 15, 2015",0.675,0.685,0.685,0.670,1.62M,0.00%
"Sep 14, 2015",0.675,0.680,0.680,0.665,2.31M,0.75%
"Sep 11, 2015",0.670,0.675,0.685,0.665,2.72M,0.75%
"Sep 10, 2015",0.665,0.670,0.675,0.660,2.95M,-2.21%
"Sep 09, 2015",0.680,0.675,0.695,0.675,6.06M,2.26%
"Sep 08, 2015",0.665,0.640,0.675,0.630,8.33M,4.72%
"Sep 07, 2015",0.635,0.630,0.640,0.625,848.10K,0.00%
"Sep 04, 2015",0.635,0.640,0.640,0.615,2.85M,-0.78%
"Sep 03, 2015",0.640,0.635,0.640,0.625,3.23M,2.40%
"Sep 02, 2015",0.625,0.615,0.635,0.610,3.83M,1.63%
"Sep 01, 2015",0.615,0.630,0.640,0.615,5.02M,-3.91%
"Aug 28, 2015",0.640,0.625,0.645,0.625,6.21M,3.23%
"Aug 27, 2015",0.620,0.620,0.635,0.615,6.26M,0.81%
"Aug 26, 2015",0.615,0.615,0.625,0.610,3.41M,-0.81%
"Aug 25, 2015",0.620,0.610,0.630,0.600,5.08M,0.81%
"Aug 24, 2015",0.615,0.625,0.640,0.615,6.01M,-4.65%
"Aug 21, 2015",0.645,0.650,0.665,0.640,5.37M,-3.01%
"Aug 20, 2015",0.665,0.645,0.680,0.645,8.01M,2.31%
"Aug 19, 2015",0.650,0.625,0.665,0.625,7.73M,4.00%
"Aug 18, 2015",0.625,0.610,0.635,0.605,8.32M,3.31%
"Aug 17, 2015",0.605,0.645,0.645,0.605,4.88M,-6.20%
"Aug 14, 2015",0.645,0.665,0.670,0.630,5.03M,-3.01%
"Aug 13, 2015",0.665,0.645,0.665,0.640,7.17M,4.72%
"Aug 12, 2015",0.635,0.660,0.670,0.625,7.03M,-5.22%
"Aug 11, 2015",0.670,0.680,0.690,0.660,4.78M,0.00%
"Aug 10, 2015",0.670,0.700,0.705,0.665,5.62M,-4.29%
"Aug 07, 2015",0.700,0.715,0.720,0.695,10.04M,-2.78%
"Aug 06, 2015",0.720,0.745,0.750,0.705,7.18M,-4.00%
"Aug 05, 2015",0.750,0.745,0.760,0.740,4.97M,1.35%
"Aug 04, 2015",0.740,0.770,0.770,0.740,10.57M,-3.27%
"Aug 03, 2015",0.765,0.750,0.775,0.745,24.98M,3.38%
"Jul 31, 2015",0.740,0.725,0.745,0.725,5.92M,3.50%
"Jul 30, 2015",0.715,0.740,0.750,0.715,6.40M,-2.05%
"Jul 29, 2015",0.730,0.740,0.740,0.725,2.55M,-0.68%
"Jul 28, 2015",0.735,0.730,0.745,0.715,7.50M,0.68%
"Jul 27, 2015",0.730,0.755,0.755,0.730,5.75M,-3.31%
"Jul 24, 2015",0.755,0.750,0.775,0.750,10.46M,1.34%
"Jul 23, 2015",0.745,0.750,0.755,0.740,4.19M,-0.67%
"Jul 22, 2015",0.750,0.770,0.770,0.750,6.79M,-2.60%
"Jul 21, 2015",0.770,0.750,0.780,0.745,18.50M,3.36%
"Jul 20, 2015",0.745,0.690,0.755,0.685,30.44M,7.97%
"Jul 16, 2015",0.690,0.685,0.690,0.675,3.30M,1.47%
"Jul 15, 2015",0.680,0.680,0.690,0.665,3.27M,0.00%
"Jul 14, 2015",0.680,0.665,0.680,0.660,2.39M,3.03%
"Jul 13, 2015",0.660,0.670,0.675,0.650,2.94M,-1.49%
"Jul 10, 2015",0.670,0.655,0.680,0.650,2.95M,2.29%
"Jul 09, 2015",0.655,0.645,0.660,0.635,3.11M,0.77%
"Jul 08, 2015",0.650,0.670,0.670,0.640,4.61M,-2.99%
"Jul 07, 2015",0.670,0.685,0.690,0.665,4.51M,-1.47%
"Jul 06, 2015",0.680,0.690,0.695,0.675,2.27M,-2.86%
"Jul 03, 2015",0.700,0.705,0.710,0.690,1.67M,0.00%
"Jul 02, 2015",0.700,0.710,0.710,0.700,1.94M,-1.41%
"Jul 01, 2015",0.710,0.705,0.720,0.700,4.30M,0.71%
"Jun 30, 2015",0.705,0.700,0.710,0.690,2.03M,-0.70%
"Jun 29, 2015",0.710,0.725,0.725,0.685,4.19M,-1.39%
"Jun 26, 2015",0.720,0.715,0.720,0.705,3.50M,2.86%
"Jun 25, 2015",0.700,0.720,0.725,0.700,2.33M,-2.78%
"Jun 24, 2015",0.720,0.725,0.725,0.710,1.77M,0.70%
"Jun 23, 2015",0.715,0.720,0.730,0.710,2.05M,-2.05%
"Jun 22, 2015",0.730,0.695,0.735,0.695,5.69M,5.04%
"Jun 19, 2015",0.695,0.700,0.705,0.695,684.80K,0.00%
"Jun 18, 2015",0.695,0.705,0.705,0.685,1.17M,-2.11%
"Jun 17, 2015",0.710,0.700,0.710,0.685,1.58M,-0.70%
"Jun 16, 2015",0.715,0.715,0.715,0.700,1.07M,0.70%
"Jun 15, 2015",0.710,0.720,0.725,0.700,5.52M,-1.39%
"Jun 12, 2015",0.720,0.735,0.735,0.720,3.26M,-1.37%
"Jun 11, 2015",0.730,0.745,0.750,0.725,1.33M,-0.68%
"Jun 10, 2015",0.735,0.740,0.745,0.730,2.29M,0.00%
"Jun 09, 2015",0.735,0.745,0.765,0.730,7.12M,-1.34%
"Jun 08, 2015",0.745,0.735,0.745,0.725,2.02M,1.36%
"Jun 05, 2015",0.735,0.735,0.740,0.725,1.09M,0.68%
"Jun 04, 2015",0.730,0.750,0.750,0.730,2.41M,-2.01%
"Jun 03, 2015",0.745,0.740,0.750,0.730,4.13M,2.05%
"Jun 02, 2015",0.730,0.735,0.740,0.720,4.07M,-0.68%
"Jun 01, 2015",0.735,0.735,0.735,0.720,1.07M,0.68%
"May 29, 2015",0.730,0.740,0.740,0.725,2.25M,-0.68%
"May 28, 2015",0.735,0.730,0.740,0.720,3.23M,1.38%
"May 27, 2015",0.725,0.735,0.735,0.715,4.70M,-2.03%
"May 26, 2015",0.740,0.730,0.745,0.725,2.13M,2.07%
"May 25, 2015",0.725,0.750,0.760,0.720,6.04M,-3.33%
"May 22, 2015",0.750,0.755,0.760,0.750,4.27M,0.00%
"May 21, 2015",0.750,0.780,0.790,0.750,15.38M,-2.60%
"May 20, 2015",0.770,0.770,0.775,0.760,2.28M,0.00%
"May 19, 2015",0.770,0.765,0.770,0.755,1.94M,1.99%
"May 18, 2015",0.755,0.760,0.765,0.750,3.26M,-1.31%
"May 15, 2015",0.765,0.790,0.790,0.755,4.97M,-2.55%
"May 14, 2015",0.785,0.795,0.795,0.780,1.17M,-0.63%
"May 13, 2015",0.790,0.775,0.795,0.775,2.01M,1.94%
"May 12, 2015",0.775,0.785,0.790,0.765,1.67M,-1.90%
"May 11, 2015",0.790,0.780,0.795,0.775,4.90M,1.94%
"May 08, 2015",0.775,0.765,0.775,0.760,2.05M,0.65%
"May 07, 2015",0.770,0.765,0.770,0.760,1.78M,0.65%
"May 06, 2015",0.765,0.760,0.770,0.755,1.03M,1.32%
"May 05, 2015",0.755,0.765,0.770,0.755,1.70M,-1.31%
"Apr 30, 2015",0.765,0.775,0.775,0.750,2.39M,-0.65%
"Apr 29, 2015",0.770,0.760,0.775,0.750,2.95M,1.99%
"Apr 28, 2015",0.755,0.770,0.770,0.745,3.17M,-1.95%
"Apr 27, 2015",0.770,0.795,0.800,0.760,5.60M,-3.14%
"Apr 24, 2015",0.795,0.800,0.805,0.795,3.33M,-0.62%
"Apr 23, 2015",0.800,0.785,0.800,0.775,5.82M,3.23%
"Apr 22, 2015",0.775,0.785,0.795,0.775,6.22M,-1.27%
"Apr 21, 2015",0.785,0.795,0.815,0.785,12.74M,-0.63%
"Apr 20, 2015",0.790,0.805,0.810,0.785,3.78M,-2.47%
"Apr 17, 2015",0.810,0.810,0.810,0.805,4.47M,0.62%
"Apr 16, 2015",0.805,0.805,0.815,0.795,6.64M,0.00%
"Apr 15, 2015",0.805,0.790,0.810,0.790,7.81M,1.90%
"Apr 14, 2015",0.790,0.795,0.795,0.785,3.17M,-1.25%
"Apr 13, 2015",0.800,0.795,0.810,0.785,9.79M,1.91%
"Apr 10, 2015",0.785,0.785,0.790,0.775,2.62M,0.64%
"Apr 09, 2015",0.780,0.790,0.790,0.775,1.86M,0.65%
"Apr 08, 2015",0.775,0.770,0.790,0.760,9.51M,0.65%
"Apr 07, 2015",0.770,0.750,0.775,0.745,10.40M,2.67%
"Apr 06, 2015",0.750,0.750,0.750,0.740,1.18M,0.00%
"Apr 03, 2015",0.750,0.750,0.760,0.740,3.16M,0.67%
"Apr 02, 2015",0.745,0.750,0.760,0.740,2.63M,-0.67%
"Apr 01, 2015",0.750,0.710,0.760,0.710,19.70M,6.38%
"Mar 31, 2015",0.705,0.710,0.715,0.705,1.21M,-0.70%
"Mar 30, 2015",0.710,0.700,0.715,0.700,896.60K,0.71%
"Mar 27, 2015",0.705,0.705,0.710,0.705,1.09M,0.00%
"Mar 26, 2015",0.705,0.710,0.720,0.690,2.50M,-1.40%
"Mar 25, 2015",0.715,0.705,0.720,0.705,2.73M,2.14%
"Mar 24, 2015",0.700,0.705,0.705,0.695,2.35M,0.72%
"Mar 23, 2015",0.695,0.700,0.710,0.685,5.18M,-0.71%
"Mar 20, 2015",0.700,0.730,0.730,0.700,7.56M,-4.11%
"Mar 19, 2015",0.730,0.730,0.735,0.725,1.05M,0.00%
"Mar 18, 2015",0.730,0.745,0.745,0.730,1.16M,-2.01%
"Mar 17, 2015",0.745,0.750,0.750,0.740,1.83M,0.00%
"Mar 16, 2015",0.745,0.745,0.760,0.745,3.82M,0.00%
"Mar 13, 2015",0.745,0.740,0.745,0.730,4.39M,0.00%
"Mar 12, 2015",0.745,0.735,0.745,0.735,2.60M,1.36%
"Mar 11, 2015",0.735,0.730,0.740,0.720,1.98M,1.38%
"Mar 10, 2015",0.725,0.720,0.730,0.715,2.18M,0.69%
"Mar 09, 2015",0.720,0.715,0.720,0.715,1.58M,0.00%
"Mar 06, 2015",0.720,0.715,0.720,0.710,2.08M,0.70%
"Mar 05, 2015",0.715,0.720,0.720,0.715,1.15M,-1.38%
"Mar 04, 2015",0.725,0.725,0.725,0.715,2.10M,0.00%
"Mar 03, 2015",0.725,0.730,0.735,0.720,2.49M,-0.68%
"Mar 02, 2015",0.730,0.740,0.740,0.725,5.79M,-1.35%
"Feb 27, 2015",0.740,0.740,0.750,0.730,8.08M,0.00%
"Feb 26, 2015",0.740,0.740,0.740,0.730,1.73M,0.68%
"Feb 25, 2015",0.735,0.725,0.740,0.725,3.59M,1.38%
"Feb 24, 2015",0.725,0.730,0.735,0.725,2.80M,-0.68%
"Feb 23, 2015",0.730,0.730,0.740,0.725,3.00M,0.00%
"Feb 18, 2015",0.730,0.725,0.735,0.725,897.90K,0.69%
"Feb 17, 2015",0.725,0.745,0.745,0.725,2.69M,-2.03%
"Feb 16, 2015",0.740,0.750,0.775,0.740,15.08M,2.07%
"Feb 13, 2015",0.725,0.725,0.735,0.715,8.54M,1.40%
"Feb 12, 2015",0.715,0.720,0.725,0.715,2.29M,-0.69%
"Feb 11, 2015",0.720,0.725,0.735,0.710,4.48M,0.00%
"Feb 10, 2015",0.720,0.715,0.730,0.710,4.07M,0.70%
"Feb 09, 2015",0.715,0.720,0.725,0.710,2.85M,-0.69%
"Feb 06, 2015",0.720,0.730,0.730,0.715,2.37M,0.00%
"Feb 05, 2015",0.720,0.710,0.735,0.700,8.73M,2.13%
"Feb 04, 2015",0.705,0.710,0.715,0.700,2.19M,0.71%
"Jan 30, 2015",0.700,0.710,0.720,0.700,3.75M,-1.41%
"Jan 29, 2015",0.710,0.710,0.720,0.700,2.40M,-0.70%
"Jan 28, 2015",0.715,0.705,0.725,0.705,2.70M,0.70%
"Jan 27, 2015",0.710,0.720,0.730,0.700,3.84M,-0.70%
"Jan 26, 2015",0.715,0.675,0.725,0.675,16.85M,6.72%
"Jan 23, 2015",0.670,0.685,0.685,0.665,3.15M,-1.47%
"Jan 22, 2015",0.680,0.670,0.680,0.665,2.36M,2.26%
"Jan 21, 2015",0.665,0.660,0.680,0.660,2.13M,0.76%
"Jan 20, 2015",0.660,0.675,0.675,0.655,1.60M,-2.22%
"Jan 19, 2015",0.675,0.690,0.695,0.670,2.63M,-1.46%
"Jan 16, 2015",0.685,0.685,0.690,0.670,5.44M,0.00%
"Jan 15, 2015",0.685,0.680,0.695,0.675,8.00M,1.48%
"Jan 14, 2015",0.675,0.665,0.680,0.660,5.54M,2.27%
"Jan 13, 2015",0.660,0.645,0.665,0.645,6.26M,3.13%
"Jan 12, 2015",0.640,0.610,0.645,0.605,6.39M,6.67%
"Jan 09, 2015",0.600,0.625,0.630,0.595,4.76M,-2.44%
"Jan 08, 2015",0.615,0.595,0.635,0.595,7.58M,4.24%
"Jan 07, 2015",0.590,0.570,0.595,0.560,3.75M,2.61%
"Jan 06, 2015",0.575,0.565,0.575,0.550,1.20M,0.88%
"Jan 05, 2015",0.570,0.565,0.570,0.550,1.98M,1.79%
