symbol,date,amount,data,formatted_date,type
5029.KL,1465261200,0.15,0.15,2016-06-07,DIVIDEND
5029.KL,1480467600,0.1,0.1,2016-11-30,DIVIDEND
5029.KL,1495760400,0.2,0.2,2017-05-26,DIVIDEND
5029.KL,1496019600,0.2,0.2,2017-05-29,DIVIDEND
5029.KL,1511917200,0.1,0.1,2017-11-29,DIVIDEND
5031.KL,1425949200,0.056,0.056,2015-03-10,DIVIDEND
5031.KL,1457485200,0.067,0.067,2016-03-09,DIVIDEND
5031.KL,1489366800,0.066,0.066,2017-03-13,DIVIDEND
5032.KL,1368579600,0.075,0.075,2013-05-15,DIVIDEND
5032.KL,1374022800,0.075,0.075,2013-07-17,DIVIDEND
5032.KL,1379466000,0.075,0.075,2013-09-18,DIVIDEND
5032.KL,1386723600,0.075,0.075,2013-12-11,DIVIDEND
5032.KL,1400029200,0.075,0.075,2014-05-14,DIVIDEND
5032.KL,1405472400,0.06,0.06,2014-07-16,DIVIDEND
5032.KL,1410397200,0.06,0.06,2014-09-11,DIVIDEND
5032.KL,1418173200,0.06,0.06,2014-12-10,DIVIDEND
5032.KL,1431478800,0.06,0.06,2015-05-13,DIVIDEND
5032.KL,1437526800,0.06,0.06,2015-07-22,DIVIDEND
5032.KL,1442278800,0.04,0.04,2015-09-15,DIVIDEND
5032.KL,1449622800,0.06,0.06,2015-12-09,DIVIDEND
5032.KL,1462928400,0.06,0.06,2016-05-11,DIVIDEND
5032.KL,1468976400,0.06,0.06,2016-07-20,DIVIDEND
5032.KL,1474419600,0.06,0.06,2016-09-21,DIVIDEND
5032.KL,1480467600,0.06,0.06,2016-11-30,DIVIDEND
5032.KL,1494291600,0.06,0.06,2017-05-09,DIVIDEND
5032.KL,1499821200,0.06,0.06,2017-07-12,DIVIDEND
5032.KL,1505696400,0.04,0.04,2017-09-18,DIVIDEND
5032.KL,1513126800,0.05,0.05,2017-12-13,DIVIDEND
5035.KL,1377651600,0.05,0.05,2013-08-28,DIVIDEND
5035.KL,1409101200,0.05,0.05,2014-08-27,DIVIDEND
5035.KL,1409187600,0.05,0.05,2014-08-28,DIVIDEND
5035.KL,1438131600,0.05,0.05,2015-07-29,DIVIDEND
5035.KL,1472173200,0.02,0.02,2016-08-26,DIVIDEND
5038.KL,1422320400,0.05,0.05,2015-01-27,DIVIDEND
5038.KL,1437440400,0.05,0.05,2015-07-21,DIVIDEND
5038.KL,1445821200,0.02,0.02,2015-10-26,DIVIDEND
5040.KL,1376442000,0.02,0.02,2013-08-14,DIVIDEND
5040.KL,1408582800,0.01,0.01,2014-08-21,DIVIDEND
5041.KL,1372813200,0.02,0.02,2013-07-03,DIVIDEND
5041.KL,1386723600,0.0175,0.0175,2013-12-11,DIVIDEND
5041.KL,1404262800,0.02,0.02,2014-07-02,DIVIDEND
5041.KL,1418778000,0.0175,0.0175,2014-12-17,DIVIDEND
5041.KL,1435712400,0.02,0.02,2015-07-01,DIVIDEND
5041.KL,1450227600,0.0175,0.0175,2015-12-16,DIVIDEND
5041.KL,1467075600,0.02,0.02,2016-06-28,DIVIDEND
5041.KL,1482282000,0.0175,0.0175,2016-12-21,DIVIDEND
5041.KL,1499130000,0.0225,0.0225,2017-07-04,DIVIDEND
5041.KL,1513731600,0.0175,0.0175,2017-12-20,DIVIDEND
5042.KL,1408496400,0.01,0.01,2014-08-20,DIVIDEND
5042.KL,1439946000,0.01,0.01,2015-08-19,DIVIDEND
5047.KL,1406854800,0.02,0.02,2014-08-01,DIVIDEND
5047.KL,1438563600,0.01,0.01,2015-08-03,DIVIDEND
5047.KL,1468458000,0.01,0.01,2016-07-14,DIVIDEND
5047.KL,1501549200,0.01,0.01,2017-08-01,DIVIDEND
5048.KL,1370480400,0.04,0.04,2013-06-06,DIVIDEND
5048.KL,1381280400,0.04,0.04,2013-10-09,DIVIDEND
5048.KL,1402016400,0.03,0.03,2014-06-06,DIVIDEND
5048.KL,1428454800,0.02,0.02,2015-04-08,DIVIDEND
5049.KL,1360285200,0.06,0.06,2013-02-08,DIVIDEND
5049.KL,1368147600,0.04,0.04,2013-05-10,DIVIDEND
5049.KL,1376528400,0.04,0.04,2013-08-15,DIVIDEND
5049.KL,1383526800,0.06,0.06,2013-11-04,DIVIDEND
5049.KL,1398042000,0.07,0.07,2014-04-21,DIVIDEND
5049.KL,1399338000,0.07,0.07,2014-05-06,DIVIDEND
5049.KL,1411693200,0.07,0.07,2014-09-26,DIVIDEND
5049.KL,1415235600,0.07,0.07,2014-11-06,DIVIDEND
5049.KL,1430182800,0.07,0.07,2015-04-28,DIVIDEND
5049.KL,1431651600,0.03,0.03,2015-05-15,DIVIDEND
5049.KL,1446598800,0.03,0.03,2015-11-04,DIVIDEND
5049.KL,1470358800,0.04,0.04,2016-08-05,DIVIDEND
5049.KL,1478653200,0.06,0.06,2016-11-09,DIVIDEND
5049.KL,1496019600,0.05,0.05,2017-05-29,DIVIDEND
5053.KL,1366678800,0.025,0.025,2013-04-23,DIVIDEND
5053.KL,1378342800,0.025,0.025,2013-09-05,DIVIDEND
5053.KL,1398301200,0.05,0.05,2014-04-24,DIVIDEND
5053.KL,1410397200,0.025,0.025,2014-09-11,DIVIDEND
5053.KL,1429146000,0.05,0.05,2015-04-16,DIVIDEND
5053.KL,1445562000,0.025,0.025,2015-10-23,DIVIDEND
5053.KL,1461027600,0.025,0.025,2016-04-19,DIVIDEND
5053.KL,1476234000,0.025,0.025,2016-10-12,DIVIDEND
5053.KL,1492650000,0.05,0.05,2017-04-20,DIVIDEND
5053.KL,1505869200,0.025,0.025,2017-09-20,DIVIDEND
5054.KL,1372208400,0.0048,0.0048,2013-06-26,DIVIDEND
5054.KL,1403658000,0.005,0.005,2014-06-25,DIVIDEND
5054.KL,1403744400,0.005,0.005,2014-06-26,DIVIDEND
5054.KL,1432688400,0.0018,0.0018,2015-05-27,DIVIDEND
5054.KL,1464310800,0.0065,0.0065,2016-05-27,DIVIDEND
5054.KL,1496019600,0.019,0.019,2017-05-29,DIVIDEND
5056.KL,1371085200,0.015,0.015,2013-06-13,DIVIDEND
5056.KL,1402448400,0.0175,0.0175,2014-06-11,DIVIDEND
5056.KL,1433984400,0.01,0.01,2015-06-11,DIVIDEND
5056.KL,1465866000,0.0075,0.0075,2016-06-14,DIVIDEND
5056.KL,1497315600,0.01,0.01,2017-06-13,DIVIDEND
5056.KL,1497920400,0.01,0.01,2017-06-20,DIVIDEND
5056.KL,1513126800,0.0075,0.0075,2017-12-13,DIVIDEND
5062.KL,1361149200,0.05,0.05,2013-02-18,DIVIDEND
5062.KL,1378256400,0.0825,0.0825,2013-09-04,DIVIDEND
5062.KL,1395968400,0.05,0.05,2014-03-28,DIVIDEND
5062.KL,1411952400,0.07,0.07,2014-09-29,DIVIDEND
5062.KL,1424998800,0.05,0.05,2015-02-27,DIVIDEND
5062.KL,1443574800,0.08,0.08,2015-09-30,DIVIDEND
5062.KL,1459472400,0.05,0.05,2016-04-01,DIVIDEND
5062.KL,1490835600,0.02,0.02,2017-03-30,DIVIDEND
5062.KL,1506474000,0.02,0.02,2017-09-27,DIVIDEND
5065.KL,1433898000,0.025,0.025,2015-06-10,DIVIDEND
5065.KL,1474419600,0.03,0.03,2016-09-21,DIVIDEND
5065.KL,1511744400,0.025,0.025,2017-11-27,DIVIDEND
5066.KL,1363827600,0.0145,0.0145,2013-03-21,DIVIDEND
5066.KL,1380157200,0.0145,0.0145,2013-09-26,DIVIDEND
5066.KL,1396486800,0.0145,0.0145,2014-04-03,DIVIDEND
5066.KL,1410224400,0.0145,0.0145,2014-09-09,DIVIDEND
5066.KL,1427936400,0.00725,0.00725,2015-04-02,DIVIDEND
5066.KL,1460509200,0.008,0.008,2016-04-13,DIVIDEND
5066.KL,1475024400,0.008,0.008,2016-09-28,DIVIDEND
5066.KL,1481850000,0.016,0.016,2016-12-16,DIVIDEND
5066.KL,1506474000,0.008,0.008,2017-09-27,DIVIDEND
5066.KL,1507165200,0.008,0.008,2017-10-05,DIVIDEND
5069.KL,1372726800,0.05,0.05,2013-07-02,DIVIDEND
5069.KL,1404262800,0.05,0.05,2014-07-02,DIVIDEND
5069.KL,1435798800,0.04,0.04,2015-07-02,DIVIDEND
5069.KL,1467162000,0.02,0.02,2016-06-29,DIVIDEND
5069.KL,1497834000,0.04,0.04,2017-06-19,DIVIDEND
5070.KL,1372381200,0.04,0.04,2013-06-28,DIVIDEND
5070.KL,1387155600,0.04,0.04,2013-12-16,DIVIDEND
5070.KL,1403658000,0.06,0.06,2014-06-25,DIVIDEND
5070.KL,1419901200,0.05,0.05,2014-12-30,DIVIDEND
5070.KL,1434502800,0.04,0.04,2015-06-17,DIVIDEND
5070.KL,1451350800,0.04,0.04,2015-12-29,DIVIDEND
5070.KL,1465952400,0.05,0.05,2016-06-15,DIVIDEND
5070.KL,1483923600,0.03,0.03,2017-01-09,DIVIDEND
5070.KL,1497834000,0.03,0.03,2017-06-19,DIVIDEND
5070.KL,1515459600,0.03,0.03,2018-01-09,DIVIDEND
5071.KL,1362963600,0.028,0.028,2013-03-11,DIVIDEND
5071.KL,1378688400,0.03,0.03,2013-09-09,DIVIDEND
5071.KL,1394499600,0.034,0.034,2014-03-11,DIVIDEND
5071.KL,1409878800,0.034,0.034,2014-09-05,DIVIDEND
5071.KL,1425949200,0.038,0.038,2015-03-10,DIVIDEND
5071.KL,1441760400,0.02,0.02,2015-09-09,DIVIDEND
5071.KL,1457571600,0.02,0.02,2016-03-10,DIVIDEND
5071.KL,1473728400,0.01,0.01,2016-09-13,DIVIDEND
5071.KL,1489107600,0.01,0.01,2017-03-10,DIVIDEND
5071.KL,1505350800,0.01,0.01,2017-09-14,DIVIDEND
5072.KL,1387846800,0.006,0.006,2013-12-24,DIVIDEND
5072.KL,1422234000,0.006,0.006,2015-01-26,DIVIDEND
5072.KL,1452042000,0.003,0.003,2016-01-06,DIVIDEND
5072.KL,1483491600,0.003,0.003,2017-01-04,DIVIDEND
5073.KL,1363309200,0.05,0.05,2013-03-15,DIVIDEND
5073.KL,1386723600,0.03,0.03,2013-12-11,DIVIDEND
5073.KL,1427072400,0.035,0.035,2015-03-23,DIVIDEND
5075.KL,1383526800,0.06,0.06,2013-11-04,DIVIDEND
5075.KL,1415062800,0.06,0.06,2014-11-04,DIVIDEND
5075.KL,1446598800,0.045,0.045,2015-11-04,DIVIDEND
5075.KL,1478826000,0.045,0.045,2016-11-11,DIVIDEND
5075.KL,1509498000,0.045,0.045,2017-11-01,DIVIDEND
5077.KL,1369789200,0.03,0.03,2013-05-29,DIVIDEND
5077.KL,1401066000,0.03,0.03,2014-05-26,DIVIDEND
5077.KL,1432774800,0.01,0.01,2015-05-28,DIVIDEND
5078.KL,1500858000,0.05,0.05,2017-07-24,DIVIDEND
5080.KL,1361322000,0.015,0.015,2013-02-20,DIVIDEND
5080.KL,1392166800,0.014,0.014,2014-02-12,DIVIDEND
5080.KL,1423702800,0.01,0.01,2015-02-12,DIVIDEND
5080.KL,1455238800,0.01,0.01,2016-02-12,DIVIDEND
5080.KL,1487034000,0.01,0.01,2017-02-14,DIVIDEND
5080.KL,1518483600,0.01,0.01,2018-02-13,DIVIDEND
5084.KL,1373245200,0.05,0.05,2013-07-08,DIVIDEND
5084.KL,1388365200,0.1,0.1,2013-12-30,DIVIDEND
5084.KL,1417654800,0.1,0.1,2014-12-04,DIVIDEND
5084.KL,1449018000,0.035,0.035,2015-12-02,DIVIDEND
5084.KL,1478480400,0.035,0.035,2016-11-07,DIVIDEND
5084.KL,1516237200,0.02,0.02,2018-01-18,DIVIDEND
5085.KL,1372035600,0.025,0.025,2013-06-24,DIVIDEND
5085.KL,1372208400,0.025,0.025,2013-06-26,DIVIDEND
5085.KL,1374022800,0.03,0.03,2013-07-17,DIVIDEND
5085.KL,1382490000,0.03,0.03,2013-10-23,DIVIDEND
5085.KL,1390266000,0.03,0.03,2014-01-21,DIVIDEND
5085.KL,1398214800,0.03,0.03,2014-04-23,DIVIDEND
5085.KL,1407286800,0.03,0.03,2014-08-06,DIVIDEND
5088.KL,1373245200,0.05,0.05,2013-07-08,DIVIDEND
5088.KL,1404176400,0.05,0.05,2014-07-01,DIVIDEND
5088.KL,1425949200,0.07,0.07,2015-03-10,DIVIDEND
5088.KL,1434416400,0.05,0.05,2015-06-16,DIVIDEND
5088.KL,1465347600,0.05,0.05,2016-06-08,DIVIDEND
5088.KL,1496019600,0.05,0.05,2017-05-29,DIVIDEND
5090.KL,1373418000,0.01015,0.01015,2013-07-10,DIVIDEND
5090.KL,1386896400,0.0075,0.0075,2013-12-13,DIVIDEND
5090.KL,1404867600,0.0068,0.0068,2014-07-09,DIVIDEND
5090.KL,1418605200,0.03335,0.03335,2014-12-15,DIVIDEND
5090.KL,1436317200,0.03877,0.03877,2015-07-08,DIVIDEND
5090.KL,1449536400,0.03876,0.03876,2015-12-08,DIVIDEND
5090.KL,1466470800,0.04642,0.04642,2016-06-21,DIVIDEND
5090.KL,1481590800,0.02792,0.02792,2016-12-13,DIVIDEND
5090.KL,1497574800,0.02813,0.02813,2017-06-16,DIVIDEND
5090.KL,1512954000,0.01074,0.01074,2017-12-11,DIVIDEND
5090.KL,1513040400,0.01953,0.01953,2017-12-12,DIVIDEND
5092.KL,1440550800,0.005,0.005,2015-08-26,DIVIDEND
5092.KL,1448499600,0.005,0.005,2015-11-26,DIVIDEND
5092.KL,1461805200,0.03,0.03,2016-04-28,DIVIDEND
5092.KL,1472086800,0.005,0.005,2016-08-25,DIVIDEND
5092.KL,1479949200,0.005,0.005,2016-11-24,DIVIDEND
5092.KL,1493254800,0.015,0.015,2017-04-27,DIVIDEND
5092.KL,1503536400,0.005,0.005,2017-08-24,DIVIDEND
5092.KL,1511485200,0.005,0.005,2017-11-24,DIVIDEND
5094.KL,1372208400,0.05,0.05,2013-06-26,DIVIDEND
5094.KL,1403744400,0.05,0.05,2014-06-26,DIVIDEND
5094.KL,1435280400,0.03,0.03,2015-06-26,DIVIDEND
5094.KL,1467075600,0.08,0.08,2016-06-28,DIVIDEND
5094.KL,1498611600,0.1,0.1,2017-06-28,DIVIDEND
5095.KL,1404262800,0.02,0.02,2014-07-02,DIVIDEND
5095.KL,1426035600,0.015,0.015,2015-03-11,DIVIDEND
5095.KL,1435798800,0.025,0.025,2015-07-02,DIVIDEND
5095.KL,1441933200,0.005,0.005,2015-09-11,DIVIDEND
5095.KL,1448845200,0.005,0.005,2015-11-30,DIVIDEND
5095.KL,1457398800,0.0075,0.0075,2016-03-08,DIVIDEND
5095.KL,1465779600,0.01,0.01,2016-06-13,DIVIDEND
5095.KL,1473123600,0.013,0.013,2016-09-06,DIVIDEND
5095.KL,1480899600,0.013,0.013,2016-12-05,DIVIDEND
5095.KL,1489539600,0.02,0.02,2017-03-15,DIVIDEND
5095.KL,1497315600,0.025,0.025,2017-06-13,DIVIDEND
5095.KL,1505869200,0.016,0.016,2017-09-20,DIVIDEND
5095.KL,1512608400,0.016,0.016,2017-12-07,DIVIDEND
5098.KL,1373331600,0.005,0.005,2013-07-09,DIVIDEND
5098.KL,1379034000,0.005,0.005,2013-09-13,DIVIDEND
5098.KL,1397523600,0.005,0.005,2014-04-15,DIVIDEND
5098.KL,1404781200,0.005,0.005,2014-07-08,DIVIDEND
5098.KL,1438822800,0.0065,0.0065,2015-08-06,DIVIDEND
5098.KL,1498611600,0.0085,0.0085,2017-06-28,DIVIDEND
5099.KL,1369962000,0.06,0.06,2013-05-31,DIVIDEND
5099.KL,1401670800,0.04,0.04,2014-06-02,DIVIDEND
5099.KL,1433120400,0.03,0.03,2015-06-01,DIVIDEND
5099.KL,1464224400,0.04,0.04,2016-05-26,DIVIDEND
5099.KL,1495501200,0.12,0.12,2017-05-23,DIVIDEND
5099.KL,1505264400,0.12,0.12,2017-09-13,DIVIDEND
5100.KL,1363222800,0.02,0.02,2013-03-14,DIVIDEND
5100.KL,1377824400,0.02,0.02,2013-08-30,DIVIDEND
5100.KL,1394413200,0.03,0.03,2014-03-10,DIVIDEND
5100.KL,1409792400,0.03,0.03,2014-09-04,DIVIDEND
5100.KL,1425517200,0.03,0.03,2015-03-05,DIVIDEND
5100.KL,1441933200,0.03,0.03,2015-09-11,DIVIDEND
5100.KL,1456794000,0.03,0.03,2016-03-01,DIVIDEND
5100.KL,1465347600,0.02,0.02,2016-06-08,DIVIDEND
5100.KL,1473210000,0.02,0.02,2016-09-07,DIVIDEND
5100.KL,1481072400,0.02,0.02,2016-12-07,DIVIDEND
5100.KL,1489539600,0.02,0.02,2017-03-15,DIVIDEND
5100.KL,1497488400,0.02,0.02,2017-06-15,DIVIDEND
5100.KL,1513213200,0.02,0.02,2017-12-14,DIVIDEND
5101.KL,1458262800,0.01,0.01,2016-03-18,DIVIDEND
5101.KL,1501462800,0.02,0.02,2017-07-31,DIVIDEND
5102.KL,1363050000,0.015,0.015,2013-03-12,DIVIDEND
5102.KL,1371171600,0.015,0.015,2013-06-14,DIVIDEND
5102.KL,1373418000,0.02,0.02,2013-07-10,DIVIDEND
5102.KL,1480554000,0.015,0.015,2016-12-01,DIVIDEND
5102.KL,1505437200,0.015,0.015,2017-09-15,DIVIDEND
5102.KL,1511485200,0.01,0.01,2017-11-24,DIVIDEND
5104.KL,1363654800,0.004,0.004,2013-03-19,DIVIDEND
5104.KL,1395104400,0.003,0.003,2014-03-18,DIVIDEND
5104.KL,1426554000,0.003,0.003,2015-03-17,DIVIDEND
5104.KL,1457917200,0.003,0.003,2016-03-14,DIVIDEND
5105.KL,1373504400,0.04,0.04,2013-07-11,DIVIDEND
5105.KL,1400461200,0.05,0.05,2014-05-19,DIVIDEND
5105.KL,1431910800,0.05,0.05,2015-05-18,DIVIDEND
5105.KL,1467680400,0.04,0.04,2016-07-05,DIVIDEND
5105.KL,1499389200,0.04,0.04,2017-07-07,DIVIDEND
5106.KL,1360026000,0.056,0.056,2013-02-05,DIVIDEND
5106.KL,1367542800,0.023,0.023,2013-05-03,DIVIDEND
5106.KL,1375750800,0.046,0.046,2013-08-06,DIVIDEND
5106.KL,1383267600,0.025,0.025,2013-11-01,DIVIDEND
5106.KL,1391475600,0.047,0.047,2014-02-04,DIVIDEND
5106.KL,1398992400,0.053,0.053,2014-05-02,DIVIDEND
5106.KL,1407978000,0.053,0.053,2014-08-14,DIVIDEND
5106.KL,1414717200,0.05,0.05,2014-10-31,DIVIDEND
5106.KL,1418000400,0.027000000000000003,0.027000000000000003,2014-12-08,DIVIDEND
5106.KL,1422493200,0.0145,0.0145,2015-01-29,DIVIDEND
5106.KL,1430355600,0.041,0.041,2015-04-30,DIVIDEND
5106.KL,1439427600,0.043,0.043,2015-08-13,DIVIDEND
5106.KL,1446080400,0.022,0.022,2015-10-29,DIVIDEND
5106.KL,1454029200,0.02,0.02,2016-01-29,DIVIDEND
5106.KL,1462496400,0.0205,0.0205,2016-05-06,DIVIDEND
5106.KL,1471309200,0.0205,0.0205,2016-08-16,DIVIDEND
5106.KL,1478134800,0.0205,0.0205,2016-11-03,DIVIDEND
5106.KL,1485824400,0.021,0.021,2017-01-31,DIVIDEND
5106.KL,1494205200,0.0204,0.0204,2017-05-08,DIVIDEND
5106.KL,1501808400,0.0203,0.0203,2017-08-04,DIVIDEND
5106.KL,1509670800,0.02,0.02,2017-11-03,DIVIDEND
5106.KL,1511226000,0.0102,0.0102,2017-11-21,DIVIDEND
5106.KL,1517878800,0.0092,0.0092,2018-02-06,DIVIDEND
5107.KL,1419555600,0.04,0.04,2014-12-26,DIVIDEND
5107.KL,1435280400,0.04,0.04,2015-06-26,DIVIDEND
5107.KL,1451264400,0.04,0.04,2015-12-28,DIVIDEND
5107.KL,1467075600,0.06,0.06,2016-06-28,DIVIDEND
5107.KL,1482886800,0.05,0.05,2016-12-28,DIVIDEND
5107.KL,1498611600,0.06,0.06,2017-06-28,DIVIDEND
5107.KL,1514336400,0.05,0.05,2017-12-27,DIVIDEND
5109.KL,1359939600,0.000685,0.000685,2013-02-04,DIVIDEND
5109.KL,1376614800,0.007155,0.007155,2013-08-16,DIVIDEND
5109.KL,1386118800,0.019175,0.019175,2013-12-04,DIVIDEND
5109.KL,1393981200,0.019786,0.019786,2014-03-05,DIVIDEND
5109.KL,1401670800,0.020804,0.020804,2014-06-02,DIVIDEND
5109.KL,1407891600,0.017176,0.017176,2014-08-13,DIVIDEND
5109.KL,1417568400,0.019175,0.019175,2014-12-03,DIVIDEND
5109.KL,1424998800,0.018697,0.018697,2015-02-27,DIVIDEND
5109.KL,1433293200,0.018616,0.018616,2015-06-03,DIVIDEND
5109.KL,1439341200,0.015799,0.015799,2015-08-12,DIVIDEND
5109.KL,1449622800,0.019175,0.019175,2015-12-09,DIVIDEND
5109.KL,1457485200,0.0005009999999999999,0.0005009999999999999,2016-03-09,DIVIDEND
5109.KL,1465347600,0.00046,0.00046,2016-06-08,DIVIDEND
5109.KL,1470790800,0.002529,0.002529,2016-08-10,DIVIDEND
5109.KL,1480467600,0.001732,0.001732,2016-11-30,DIVIDEND
5109.KL,1481245200,0.001327,0.001327,2016-12-09,DIVIDEND
5109.KL,1488934800,0.0034590000000000003,0.0034590000000000003,2017-03-08,DIVIDEND
5109.KL,1496797200,0.018364,0.018364,2017-06-07,DIVIDEND
5109.KL,1502240400,0.017276,0.017276,2017-08-09,DIVIDEND
5109.KL,1512522000,0.019737,0.019737,2017-12-06,DIVIDEND
5110.KL,1359507600,0.0495,0.0495,2013-01-30,DIVIDEND
5110.KL,1375146000,0.0083,0.0083,2013-07-30,DIVIDEND
5110.KL,1391475600,0.0539,0.0539,2014-02-04,DIVIDEND
5110.KL,1406768400,0.0443,0.0443,2014-07-31,DIVIDEND
5110.KL,1406854800,0.0527,0.0527,2014-08-01,DIVIDEND
5110.KL,1423011600,0.0099,0.0099,2015-02-04,DIVIDEND
5110.KL,1438563600,0.0051,0.0051,2015-08-03,DIVIDEND
5110.KL,1454547600,0.005,0.005,2016-02-04,DIVIDEND
5110.KL,1470099600,0.004,0.004,2016-08-02,DIVIDEND
5110.KL,1486083600,0.004,0.004,2017-02-03,DIVIDEND
5110.KL,1501635600,0.0402,0.0402,2017-08-02,DIVIDEND
5110.KL,1517965200,0.0437,0.0437,2018-02-07,DIVIDEND
5111.KL,1360803600,0.0002,0.0002,2013-02-14,DIVIDEND
5111.KL,1375837200,0.0509,0.0509,2013-08-07,DIVIDEND
5111.KL,1392080400,0.0003,0.0003,2014-02-11,DIVIDEND
5111.KL,1407373200,0.0383,0.0383,2014-08-07,DIVIDEND
5111.KL,1423616400,0.0003,0.0003,2015-02-11,DIVIDEND
5111.KL,1438736400,0.032,0.032,2015-08-05,DIVIDEND
5111.KL,1455498000,0.002,0.002,2016-02-15,DIVIDEND
5111.KL,1472173200,0.032,0.032,2016-08-26,DIVIDEND
5111.KL,1486688400,0.0007,0.0007,2017-02-10,DIVIDEND
5111.KL,1503018000,0.032,0.032,2017-08-18,DIVIDEND
5112.KL,1369098000,0.01,0.01,2013-05-21,DIVIDEND
5112.KL,1401238800,0.0362,0.0362,2014-05-28,DIVIDEND
5112.KL,1432083600,0.02,0.02,2015-05-20,DIVIDEND
5112.KL,1494291600,0.06,0.06,2017-05-09,DIVIDEND
5112.KL,1512522000,0.016,0.016,2017-12-06,DIVIDEND
5113.KL,1375059600,0.01,0.01,2013-07-29,DIVIDEND
5115.KL,1378083600,0.0025,0.0025,2013-09-02,DIVIDEND
5116.KL,1360285200,0.0454,0.0454,2013-02-08,DIVIDEND
5116.KL,1380675600,0.0386,0.0386,2013-10-02,DIVIDEND
5116.KL,1395709200,0.0093,0.0093,2014-03-25,DIVIDEND
5116.KL,1411434000,0.0386,0.0386,2014-09-23,DIVIDEND
5116.KL,1427245200,0.0233,0.0233,2015-03-25,DIVIDEND
5116.KL,1442278800,0.0517,0.0517,2015-09-15,DIVIDEND
5116.KL,1455238800,0.0084,0.0084,2016-02-12,DIVIDEND
5116.KL,1473728400,0.0266,0.0266,2016-09-13,DIVIDEND
5116.KL,1487034000,0.038,0.038,2017-02-14,DIVIDEND
5116.KL,1505264400,0.0375,0.0375,2017-09-13,DIVIDEND
5116.KL,1518397200,0.0395,0.0395,2018-02-12,DIVIDEND
5120.KL,1368406800,0.0001,0.0001,2013-05-13,DIVIDEND
5120.KL,1384822800,0.0001,0.0001,2013-11-19,DIVIDEND
5120.KL,1401066000,0.0001,0.0001,2014-05-26,DIVIDEND
5120.KL,1417654800,0.0309,0.0309,2014-12-04,DIVIDEND
5120.KL,1434070800,0.0001,0.0001,2015-06-12,DIVIDEND
5120.KL,1448326800,0.0001,0.0001,2015-11-24,DIVIDEND
5120.KL,1462323600,0.0206,0.0206,2016-05-04,DIVIDEND
5120.KL,1480035600,0.0008,0.0008,2016-11-25,DIVIDEND
5120.KL,1493773200,0.0184,0.0184,2017-05-03,DIVIDEND
5120.KL,1512435600,0.0212,0.0212,2017-12-05,DIVIDEND
5121.KL,1361322000,0.027,0.027,2013-02-20,DIVIDEND
5121.KL,1369098000,0.026,0.026,2013-05-21,DIVIDEND
5121.KL,1376874000,0.026,0.026,2013-08-19,DIVIDEND
5121.KL,1385341200,0.026,0.026,2013-11-25,DIVIDEND
5121.KL,1393290000,0.027,0.027,2014-02-25,DIVIDEND
5121.KL,1400547600,0.026,0.026,2014-05-20,DIVIDEND
5121.KL,1409101200,0.026,0.026,2014-08-27,DIVIDEND
5121.KL,1416790800,0.026,0.026,2014-11-24,DIVIDEND
5121.KL,1425344400,0.027,0.027,2015-03-03,DIVIDEND
5121.KL,1433120400,0.026,0.026,2015-06-01,DIVIDEND
5121.KL,1441069200,0.026,0.026,2015-09-01,DIVIDEND
5121.KL,1449709200,0.026,0.026,2015-12-10,DIVIDEND
5121.KL,1456448400,0.027,0.027,2016-02-26,DIVIDEND
5121.KL,1462755600,0.026,0.026,2016-05-09,DIVIDEND
5121.KL,1471222800,0.026,0.026,2016-08-15,DIVIDEND
5121.KL,1480467600,0.026,0.026,2016-11-30,DIVIDEND
5121.KL,1488157200,0.027,0.027,2017-02-27,DIVIDEND
5121.KL,1496365200,0.023,0.023,2017-06-02,DIVIDEND
5121.KL,1503450000,0.04,0.04,2017-08-23,DIVIDEND
5123.KL,1361149200,0.0008,0.0008,2013-02-18,DIVIDEND
5123.KL,1376614800,0.0012,0.0012,2013-08-16,DIVIDEND
5123.KL,1392080400,0.0008,0.0008,2014-02-11,DIVIDEND
5123.KL,1407286800,0.001,0.001,2014-08-06,DIVIDEND
5123.KL,1423011600,0.0008,0.0008,2015-02-04,DIVIDEND
5123.KL,1426726800,0.0188,0.0188,2015-03-19,DIVIDEND
5123.KL,1438650000,0.0004,0.0004,2015-08-04,DIVIDEND
5123.KL,1454634000,0.0006,0.0006,2016-02-05,DIVIDEND
5123.KL,1471309200,0.001,0.001,2016-08-16,DIVIDEND
5123.KL,1503536400,0.0415,0.0415,2017-08-24,DIVIDEND
5123.KL,1517792400,0.0416,0.0416,2018-02-05,DIVIDEND
5125.KL,1363568400,0.012,0.012,2013-03-18,DIVIDEND
5125.KL,1378083600,0.012,0.012,2013-09-02,DIVIDEND
5125.KL,1380848400,0.012,0.012,2013-10-04,DIVIDEND
5125.KL,1387760400,0.012,0.012,2013-12-23,DIVIDEND
5125.KL,1395018000,0.01,0.01,2014-03-17,DIVIDEND
5125.KL,1409619600,0.01,0.01,2014-09-02,DIVIDEND
5125.KL,1412211600,0.01,0.01,2014-10-02,DIVIDEND
5125.KL,1419296400,0.01,0.01,2014-12-23,DIVIDEND
5125.KL,1426554000,0.006,0.006,2015-03-17,DIVIDEND
5125.KL,1440464400,0.00495,0.00495,2015-08-25,DIVIDEND
5125.KL,1444006800,0.005,0.005,2015-10-05,DIVIDEND
5125.KL,1450400400,0.006,0.006,2015-12-18,DIVIDEND
