date,price,open,high,low,volume,change_percent
"Aug 26, 2016",0.044,0.044,0.044,0.044,2.55M,0.00%
"Aug 25, 2016",0.044,0.046,0.046,0.044,697.00K,-4.35%
"Aug 24, 2016",0.046,0.046,0.046,0.044,137.20K,4.55%
"Aug 23, 2016",0.044,0.044,0.044,0.044,620.40K,0.00%
"Aug 22, 2016",0.044,0.046,0.046,0.044,1.11M,0.00%
"Aug 19, 2016",0.044,0.046,0.046,0.044,778.10K,-4.35%
"Aug 18, 2016",0.046,0.044,0.046,0.044,614.30K,0.00%
"Aug 17, 2016",0.046,0.044,0.046,0.044,581.70K,4.55%
"Aug 16, 2016",0.044,0.044,0.046,0.044,594.20K,0.00%
"Aug 15, 2016",0.044,0.044,0.046,0.044,1.17M,-4.35%
"Aug 12, 2016",0.046,0.044,0.046,0.044,491.40K,0.00%
"Aug 11, 2016",0.046,0.044,0.046,0.044,614.50K,4.55%
"Aug 10, 2016",0.044,0.044,0.044,0.044,634.80K,-4.35%
"Aug 09, 2016",0.046,0.046,0.046,0.044,581.50K,0.00%
"Aug 08, 2016",0.046,0.044,0.046,0.044,1.87M,4.55%
"Aug 05, 2016",0.044,0.044,0.044,0.044,1.56M,-4.35%
"Aug 04, 2016",0.046,0.044,0.046,0.044,1.46M,4.55%
"Aug 03, 2016",0.044,0.044,0.044,0.044,2.35M,0.00%
"Aug 02, 2016",0.044,0.044,0.046,0.044,2.85M,0.00%
"Aug 01, 2016",0.044,0.044,0.044,0.044,858.60K,0.00%
"Jul 29, 2016",0.044,0.044,0.046,0.044,690.00K,0.00%
"Jul 28, 2016",0.044,0.046,0.046,0.044,733.00K,0.00%
"Jul 27, 2016",0.044,0.046,0.046,0.044,2.14M,0.00%
"Jul 26, 2016",0.044,0.044,0.046,0.042,5.96M,-4.35%
"Jul 25, 2016",0.046,0.044,0.046,0.044,611.40K,0.00%
"Jul 22, 2016",0.046,0.044,0.046,0.044,1.61M,0.00%
"Jul 21, 2016",0.046,0.049,0.049,0.044,6.34M,0.00%
"Jul 20, 2016",0.046,0.046,0.046,0.046,2.18M,0.00%
"Jul 19, 2016",0.046,0.046,0.046,0.046,3.66M,0.00%
"Jul 18, 2016",0.046,0.046,0.046,0.046,2.62M,0.00%
"Jul 15, 2016",0.046,0.046,0.046,0.046,4.17M,-6.12%
"Jul 14, 2016",0.049,0.046,0.049,0.046,1.57M,6.52%
"Jul 13, 2016",0.046,0.046,0.049,0.046,608.10K,0.00%
"Jul 12, 2016",0.046,0.046,0.046,0.046,1.22M,0.00%
"Jul 11, 2016",0.046,0.046,0.046,0.046,4.11M,0.00%
"Jul 08, 2016",0.046,0.046,0.049,0.044,1.40M,-6.12%
"Jul 05, 2016",0.049,0.046,0.049,0.046,2.87M,0.00%
"Jul 04, 2016",0.049,0.046,0.049,0.046,480.80K,6.52%
"Jul 01, 2016",0.046,0.046,0.049,0.046,1.83M,-6.12%
"Jun 30, 2016",0.049,0.046,0.049,0.044,3.99M,0.00%
"Jun 29, 2016",0.049,0.046,0.049,0.046,974.50K,0.00%
"Jun 28, 2016",0.049,0.046,0.049,0.046,2.49M,11.36%
"Jun 27, 2016",0.044,0.046,0.049,0.044,1.79M,-4.35%
"Jun 24, 2016",0.046,0.049,0.049,0.046,4.81M,-6.12%
"Jun 23, 2016",0.049,0.046,0.049,0.046,188.40K,0.00%
"Jun 21, 2016",0.049,0.049,0.049,0.046,460.70K,-51.00%
"Jun 20, 2016",0.100,0.100,0.100,0.095,190.70K,5.26%
"Jun 17, 2016",0.095,0.100,0.100,0.095,200.00K,-5.00%
"Jun 16, 2016",0.100,0.100,0.100,0.100,426.30K,-4.76%
"Jun 15, 2016",0.105,0.095,0.105,0.095,1.11M,10.53%
"Jun 14, 2016",0.095,0.095,0.100,0.095,3.21M,-5.00%
"Jun 13, 2016",0.100,0.100,0.105,0.100,1.76M,0.00%
"Jun 10, 2016",0.100,0.100,0.100,0.100,353.00K,-4.76%
"Jun 09, 2016",0.105,0.100,0.105,0.095,3.24M,0.00%
"Jun 08, 2016",0.105,0.100,0.105,0.100,1.32M,5.00%
"Jun 07, 2016",0.100,0.100,0.105,0.100,834.10K,0.00%
"Jun 06, 2016",0.100,0.100,0.100,0.100,3.79M,-4.76%
"Jun 03, 2016",0.105,0.105,0.105,0.100,420.10K,0.00%
"Jun 02, 2016",0.105,0.100,0.105,0.100,762.50K,5.00%
"Jun 01, 2016",0.100,0.100,0.100,0.100,1.44M,0.00%
"May 31, 2016",0.100,0.100,0.105,0.100,1.15M,-4.76%
"May 30, 2016",0.105,0.100,0.105,0.100,1.54M,0.00%
"May 27, 2016",0.105,0.105,0.105,0.100,290.50K,0.00%
"May 26, 2016",0.105,0.105,0.105,0.100,1.56M,0.00%
"May 25, 2016",0.105,0.105,0.105,0.105,743.00K,0.00%
"May 24, 2016",0.105,0.105,0.105,0.105,2.72M,-4.55%
"May 23, 2016",0.110,0.105,0.110,0.105,625.50K,0.00%
"May 20, 2016",0.110,0.105,0.110,0.105,736.00K,4.76%
"May 19, 2016",0.105,0.105,0.110,0.105,557.10K,-4.55%
"May 18, 2016",0.110,0.105,0.110,0.105,287.00K,0.00%
"May 17, 2016",0.110,0.105,0.110,0.105,271.10K,4.76%
"May 16, 2016",0.105,0.105,0.105,0.105,460.00K,0.00%
"May 13, 2016",0.105,0.110,0.110,0.105,944.00K,0.00%
"May 12, 2016",0.105,0.110,0.110,0.105,1.14M,0.00%
"May 11, 2016",0.105,0.110,0.110,0.105,460.00K,-4.55%
"May 10, 2016",0.110,0.105,0.115,0.105,497.70K,0.00%
"May 09, 2016",0.110,0.110,0.110,0.110,1.10M,0.00%
"May 06, 2016",0.110,0.110,0.110,0.105,1.39M,0.00%
"May 05, 2016",0.110,0.110,0.110,0.105,438.40K,4.76%
"May 04, 2016",0.105,0.110,0.110,0.105,660.20K,0.00%
"May 03, 2016",0.105,0.110,0.110,0.105,515.10K,-4.55%
"Apr 29, 2016",0.110,0.110,0.110,0.110,1.48M,0.00%
"Apr 28, 2016",0.110,0.110,0.110,0.105,2.05M,0.00%
"Apr 27, 2016",0.110,0.110,0.110,0.110,4.94M,-4.35%
"Apr 26, 2016",0.115,0.120,0.120,0.110,3.11M,-4.17%
"Apr 25, 2016",0.120,0.120,0.125,0.120,2.91M,0.00%
"Apr 22, 2016",0.120,0.115,0.120,0.115,4.10M,9.09%
"Apr 21, 2016",0.110,0.115,0.120,0.110,3.03M,-4.35%
"Apr 20, 2016",0.115,0.115,0.115,0.110,1.41M,0.00%
"Apr 19, 2016",0.115,0.115,0.115,0.110,2.46M,0.00%
"Apr 18, 2016",0.115,0.120,0.120,0.115,4.39M,-4.17%
"Apr 15, 2016",0.120,0.125,0.125,0.115,5.72M,-4.00%
"Apr 14, 2016",0.125,0.125,0.125,0.120,2.07M,0.00%
"Apr 13, 2016",0.125,0.125,0.125,0.125,2.18M,0.00%
"Apr 12, 2016",0.125,0.120,0.135,0.120,17.85M,4.17%
"Apr 11, 2016",0.120,0.115,0.120,0.115,1.36M,4.35%
"Apr 08, 2016",0.115,0.110,0.120,0.110,2.92M,0.00%
"Apr 07, 2016",0.115,0.110,0.115,0.110,2.53M,9.52%
"Apr 06, 2016",0.105,0.105,0.110,0.105,465.60K,0.00%
"Apr 05, 2016",0.105,0.110,0.110,0.105,165.00K,-4.55%
"Apr 04, 2016",0.110,0.110,0.110,0.105,350.00K,0.00%
"Apr 01, 2016",0.110,0.110,0.110,0.105,2.17M,0.00%
"Mar 31, 2016",0.110,0.105,0.110,0.105,982.40K,0.00%
"Mar 30, 2016",0.110,0.105,0.110,0.105,501.50K,0.00%
"Mar 29, 2016",0.110,0.105,0.110,0.105,853.90K,4.76%
"Mar 28, 2016",0.105,0.110,0.110,0.105,1.23M,-4.55%
"Mar 25, 2016",0.110,0.105,0.110,0.105,750.70K,0.00%
"Mar 24, 2016",0.110,0.105,0.110,0.105,1.73M,4.76%
"Mar 23, 2016",0.105,0.110,0.110,0.105,1.60M,-4.55%
"Mar 22, 2016",0.110,0.110,0.110,0.110,1.64M,0.00%
"Mar 21, 2016",0.110,0.110,0.115,0.110,1.11M,0.00%
"Mar 18, 2016",0.110,0.115,0.115,0.110,1.54M,-4.35%
"Mar 17, 2016",0.115,0.115,0.120,0.110,14.05M,0.00%
"Mar 16, 2016",0.115,0.115,0.120,0.110,6.55M,0.00%
"Mar 15, 2016",0.115,0.115,0.120,0.105,19.76M,4.55%
"Mar 14, 2016",0.110,0.115,0.120,0.110,8.28M,0.00%
"Mar 11, 2016",0.110,0.115,0.115,0.110,658.00K,-4.35%
"Mar 10, 2016",0.115,0.115,0.120,0.110,3.81M,-4.17%
"Mar 09, 2016",0.120,0.115,0.120,0.110,13.98M,0.00%
"Mar 08, 2016",0.120,0.115,0.120,0.115,9.04M,4.35%
"Mar 07, 2016",0.115,0.120,0.120,0.115,2.57M,0.00%
"Mar 04, 2016",0.115,0.115,0.115,0.115,707.60K,0.00%
"Mar 03, 2016",0.115,0.115,0.115,0.115,257.90K,0.00%
"Mar 02, 2016",0.115,0.115,0.115,0.115,1.34M,0.00%
"Mar 01, 2016",0.115,0.115,0.115,0.115,1.99M,-4.17%
"Feb 29, 2016",0.120,0.115,0.120,0.115,587.20K,4.35%
"Feb 26, 2016",0.115,0.115,0.115,0.115,219.30K,0.00%
"Feb 25, 2016",0.115,0.120,0.120,0.115,4.76M,0.00%
"Feb 24, 2016",0.115,0.115,0.120,0.115,707.80K,-4.17%
"Feb 23, 2016",0.120,0.120,0.120,0.115,1.04M,4.35%
"Feb 22, 2016",0.115,0.120,0.120,0.115,217.50K,-4.17%
"Feb 19, 2016",0.120,0.120,0.125,0.110,15.72M,0.00%
"Feb 18, 2016",0.120,0.120,0.125,0.120,2.17M,0.00%
"Feb 17, 2016",0.120,0.125,0.125,0.115,1.89M,-4.00%
"Feb 16, 2016",0.125,0.120,0.125,0.120,1.66M,0.00%
"Feb 15, 2016",0.125,0.120,0.125,0.115,16.20M,4.17%
"Feb 12, 2016",0.120,0.115,0.120,0.115,3.01M,4.35%
"Feb 11, 2016",0.115,0.120,0.120,0.115,2.20M,0.00%
"Feb 10, 2016",0.115,0.120,0.120,0.115,1.99M,-4.17%
"Feb 05, 2016",0.120,0.120,0.125,0.115,20.63M,0.00%
"Feb 04, 2016",0.120,0.120,0.125,0.120,4.06M,0.00%
"Feb 03, 2016",0.120,0.125,0.125,0.115,8.18M,-4.00%
"Feb 02, 2016",0.125,0.125,0.125,0.120,4.50M,0.00%
"Jan 29, 2016",0.125,0.130,0.130,0.125,2.38M,0.00%
"Jan 28, 2016",0.125,0.135,0.140,0.125,35.29M,-7.41%
"Jan 27, 2016",0.135,0.135,0.140,0.130,3.33M,0.00%
"Jan 26, 2016",0.135,0.135,0.140,0.130,12.40M,0.00%
"Jan 22, 2016",0.135,0.135,0.145,0.135,26.07M,0.00%
"Jan 21, 2016",0.135,0.135,0.145,0.130,18.61M,0.00%
"Jan 20, 2016",0.135,0.140,0.140,0.130,2.35M,-3.57%
"Jan 19, 2016",0.140,0.140,0.145,0.140,2.04M,-3.45%
"Jan 18, 2016",0.145,0.140,0.145,0.135,2.80M,0.00%
"Jan 15, 2016",0.145,0.150,0.150,0.145,3.04M,-3.33%
"Jan 14, 2016",0.150,0.150,0.155,0.150,3.94M,0.00%
"Jan 13, 2016",0.150,0.150,0.155,0.150,1.13M,0.00%
"Jan 12, 2016",0.150,0.155,0.155,0.150,2.22M,-3.23%
"Jan 11, 2016",0.155,0.155,0.160,0.150,2.97M,-3.12%
"Jan 08, 2016",0.160,0.155,0.160,0.150,4.72M,3.23%
"Jan 07, 2016",0.155,0.160,0.160,0.150,4.06M,-3.12%
"Jan 06, 2016",0.160,0.160,0.165,0.160,10.74M,-3.03%
"Jan 05, 2016",0.165,0.155,0.165,0.155,4.26M,6.45%
"Jan 04, 2016",0.155,0.160,0.160,0.150,2.71M,-3.12%
"Dec 31, 2015",0.160,0.160,0.160,0.160,1.51M,-3.03%
"Dec 30, 2015",0.165,0.160,0.165,0.160,4.59M,3.13%
"Dec 29, 2015",0.160,0.160,0.165,0.160,1.69M,-3.03%
"Dec 28, 2015",0.165,0.165,0.165,0.160,3.11M,3.13%
"Dec 23, 2015",0.160,0.165,0.165,0.160,1.53M,-3.03%
"Dec 22, 2015",0.165,0.160,0.175,0.160,35.11M,6.45%
"Dec 21, 2015",0.155,0.155,0.160,0.150,2.30M,0.00%
"Dec 18, 2015",0.155,0.155,0.155,0.155,1.77M,-3.12%
"Dec 17, 2015",0.160,0.155,0.160,0.155,7.88M,3.23%
"Dec 16, 2015",0.155,0.150,0.155,0.150,707.60K,0.00%
"Dec 15, 2015",0.155,0.155,0.155,0.150,2.67M,0.00%
"Dec 14, 2015",0.155,0.155,0.155,0.150,2.19M,-3.12%
"Dec 11, 2015",0.160,0.160,0.160,0.155,17.63M,0.00%
"Dec 10, 2015",0.160,0.155,0.160,0.155,326.00K,3.23%
"Dec 09, 2015",0.155,0.160,0.160,0.155,556.60K,-3.12%
"Dec 08, 2015",0.160,0.165,0.165,0.160,4.95M,0.00%
"Dec 07, 2015",0.160,0.160,0.160,0.155,11.95M,0.00%
"Dec 04, 2015",0.160,0.160,0.165,0.155,1.57M,0.00%
"Dec 03, 2015",0.160,0.170,0.170,0.160,2.18M,-3.03%
"Dec 02, 2015",0.165,0.155,0.165,0.155,25.32M,6.45%
"Dec 01, 2015",0.155,0.150,0.160,0.150,10.26M,0.00%
"Nov 30, 2015",0.155,0.160,0.160,0.150,3.57M,-3.12%
"Nov 27, 2015",0.160,0.160,0.165,0.155,2.57M,0.00%
"Nov 26, 2015",0.160,0.160,0.165,0.160,18.88M,0.00%
"Nov 25, 2015",0.160,0.165,0.165,0.160,1.32M,-3.03%
"Nov 24, 2015",0.165,0.165,0.170,0.165,1.45M,0.00%
"Nov 23, 2015",0.165,0.170,0.170,0.165,7.87M,-2.94%
"Nov 20, 2015",0.170,0.160,0.170,0.160,5.47M,6.25%
"Nov 19, 2015",0.160,0.160,0.165,0.160,6.21M,0.00%
"Nov 18, 2015",0.160,0.160,0.160,0.160,3.99M,3.23%
"Nov 17, 2015",0.155,0.160,0.160,0.155,4.02M,-3.12%
"Nov 16, 2015",0.160,0.160,0.160,0.155,1.54M,-3.03%
"Nov 13, 2015",0.165,0.160,0.165,0.155,5.89M,0.00%
"Nov 12, 2015",0.165,0.160,0.165,0.160,1.76M,0.00%
"Nov 11, 2015",0.165,0.170,0.170,0.160,4.37M,-2.94%
"Nov 09, 2015",0.170,0.170,0.170,0.165,1.82M,0.00%
"Nov 06, 2015",0.170,0.170,0.170,0.165,4.50M,0.00%
"Nov 05, 2015",0.170,0.175,0.175,0.170,2.44M,-2.86%
"Nov 04, 2015",0.175,0.175,0.180,0.170,4.40M,2.94%
"Nov 03, 2015",0.170,0.170,0.180,0.170,7.06M,0.00%
"Nov 02, 2015",0.170,0.175,0.175,0.170,4.59M,-2.86%
"Oct 30, 2015",0.175,0.175,0.175,0.170,1.18M,0.00%
"Oct 29, 2015",0.175,0.170,0.175,0.170,8.59M,2.94%
"Oct 28, 2015",0.170,0.160,0.175,0.160,5.29M,6.25%
"Oct 27, 2015",0.160,0.160,0.160,0.155,3.86M,0.00%
"Oct 26, 2015",0.160,0.155,0.160,0.155,2.38M,3.23%
"Oct 23, 2015",0.155,0.160,0.165,0.155,3.78M,0.00%
"Oct 22, 2015",0.155,0.155,0.160,0.150,4.22M,0.00%
"Oct 21, 2015",0.155,0.155,0.160,0.150,566.10K,0.00%
"Oct 20, 2015",0.155,0.165,0.170,0.155,2.70M,-8.82%
"Oct 19, 2015",0.170,0.170,0.170,0.165,4.96M,0.00%
"Oct 16, 2015",0.170,0.150,0.170,0.150,13.32M,13.33%
"Oct 15, 2015",0.150,0.145,0.150,0.145,4.89M,0.00%
"Oct 13, 2015",0.150,0.140,0.150,0.140,8.67M,7.14%
"Oct 12, 2015",0.140,0.140,0.145,0.140,4.02M,0.00%
"Oct 09, 2015",0.140,0.130,0.145,0.130,11.23M,7.69%
"Oct 08, 2015",0.130,0.135,0.135,0.130,1.70M,0.00%
"Oct 07, 2015",0.130,0.130,0.135,0.125,2.69M,0.00%
"Oct 06, 2015",0.130,0.135,0.135,0.130,1.05M,0.00%
"Oct 05, 2015",0.130,0.125,0.135,0.125,2.47M,4.00%
"Oct 02, 2015",0.125,0.125,0.125,0.125,427.30K,0.00%
"Oct 01, 2015",0.125,0.125,0.125,0.125,340.80K,0.00%
"Sep 30, 2015",0.125,0.125,0.125,0.125,1.38M,0.00%
"Sep 29, 2015",0.125,0.125,0.125,0.125,223.00K,0.00%
"Sep 28, 2015",0.125,0.125,0.125,0.125,390.00K,0.00%
"Sep 25, 2015",0.125,0.125,0.130,0.125,973.20K,-3.85%
"Sep 23, 2015",0.130,0.130,0.130,0.125,268.00K,0.00%
"Sep 22, 2015",0.130,0.125,0.130,0.125,619.00K,0.00%
"Sep 21, 2015",0.130,0.130,0.130,0.130,1.15M,0.00%
"Sep 18, 2015",0.130,0.135,0.135,0.130,1.70M,-7.14%
"Sep 17, 2015",0.140,0.135,0.140,0.130,328.20K,0.00%
"Sep 15, 2015",0.140,0.135,0.140,0.135,382.10K,3.70%
"Sep 14, 2015",0.135,0.130,0.140,0.130,2.50M,3.85%
"Sep 11, 2015",0.130,0.125,0.130,0.125,1.71M,0.00%
"Sep 10, 2015",0.130,0.130,0.130,0.125,274.40K,0.00%
"Sep 09, 2015",0.130,0.130,0.140,0.125,2.29M,0.00%
"Sep 08, 2015",0.130,0.125,0.130,0.125,923.00K,4.00%
"Sep 04, 2015",0.125,0.125,0.125,0.125,815.00K,-3.85%
"Sep 03, 2015",0.130,0.120,0.130,0.120,3.45M,8.33%
"Sep 02, 2015",0.120,0.115,0.120,0.115,59.90K,0.00%
"Sep 01, 2015",0.120,0.120,0.125,0.115,1.28M,0.00%
"Aug 28, 2015",0.120,0.120,0.125,0.115,2.97M,4.35%
"Aug 27, 2015",0.115,0.115,0.115,0.115,1.51M,4.55%
"Aug 26, 2015",0.110,0.115,0.115,0.110,2.95M,-8.33%
"Aug 25, 2015",0.120,0.115,0.125,0.110,2.67M,0.00%
"Aug 24, 2015",0.120,0.125,0.125,0.115,1.76M,-7.69%
"Aug 21, 2015",0.130,0.130,0.135,0.125,3.07M,-3.70%
"Aug 20, 2015",0.135,0.135,0.135,0.130,1.77M,0.00%
"Aug 19, 2015",0.135,0.135,0.140,0.135,5.46M,0.00%
"Aug 18, 2015",0.135,0.130,0.140,0.130,3.66M,0.00%
"Aug 17, 2015",0.135,0.140,0.140,0.130,4.76M,-6.90%
"Aug 14, 2015",0.145,0.150,0.150,0.140,3.04M,-3.33%
"Aug 13, 2015",0.150,0.140,0.150,0.140,3.80M,3.45%
"Aug 12, 2015",0.145,0.150,0.150,0.140,5.07M,-6.45%
"Aug 11, 2015",0.155,0.155,0.160,0.155,3.24M,-3.12%
"Aug 10, 2015",0.160,0.165,0.165,0.155,3.52M,-3.03%
"Aug 07, 2015",0.165,0.165,0.170,0.160,1.78M,-2.94%
"Aug 06, 2015",0.170,0.170,0.175,0.170,2.65M,-2.86%
"Aug 05, 2015",0.175,0.170,0.175,0.170,1.17M,0.00%
"Aug 04, 2015",0.175,0.175,0.180,0.170,674.80K,0.00%
"Aug 03, 2015",0.175,0.175,0.180,0.170,3.27M,0.00%
"Jul 31, 2015",0.175,0.175,0.180,0.170,2.77M,-2.78%
"Jul 30, 2015",0.180,0.175,0.180,0.175,3.07M,2.86%
"Jul 29, 2015",0.175,0.180,0.180,0.175,1.90M,-2.78%
"Jul 28, 2015",0.180,0.180,0.185,0.175,3.26M,-2.70%
"Jul 27, 2015",0.185,0.185,0.190,0.180,6.32M,0.00%
"Jul 24, 2015",0.185,0.180,0.185,0.180,4.71M,2.78%
"Jul 23, 2015",0.180,0.180,0.185,0.180,1.68M,0.00%
"Jul 22, 2015",0.180,0.180,0.185,0.175,1.88M,-2.70%
"Jul 21, 2015",0.185,0.175,0.185,0.175,10.54M,5.71%
"Jul 20, 2015",0.175,0.170,0.175,0.165,1.12M,2.94%
"Jul 16, 2015",0.170,0.165,0.170,0.165,2.07M,0.00%
"Jul 15, 2015",0.170,0.170,0.170,0.165,679.00K,0.00%
"Jul 14, 2015",0.170,0.175,0.175,0.170,3.54M,-2.86%
"Jul 13, 2015",0.175,0.165,0.175,0.165,1.28M,2.94%
"Jul 10, 2015",0.170,0.160,0.180,0.160,3.90M,6.25%
"Jul 09, 2015",0.160,0.155,0.160,0.155,2.31M,3.23%
"Jul 08, 2015",0.155,0.160,0.160,0.155,874.90K,-3.12%
"Jul 07, 2015",0.160,0.160,0.165,0.160,1.51M,0.00%
"Jul 06, 2015",0.160,0.160,0.160,0.160,640.00K,0.00%
"Jul 03, 2015",0.160,0.165,0.165,0.160,265.00K,0.00%
"Jul 02, 2015",0.160,0.160,0.160,0.160,263.00K,-3.03%
"Jul 01, 2015",0.165,0.160,0.165,0.160,401.50K,3.13%
"Jun 30, 2015",0.160,0.155,0.160,0.155,770.00K,3.23%
"Jun 29, 2015",0.155,0.155,0.160,0.155,1.72M,-3.12%
"Jun 26, 2015",0.160,0.160,0.160,0.160,220.00K,0.00%
"Jun 25, 2015",0.160,0.160,0.165,0.160,765.20K,0.00%
"Jun 24, 2015",0.160,0.165,0.165,0.160,432.00K,0.00%
"Jun 23, 2015",0.160,0.160,0.160,0.160,388.00K,0.00%
"Jun 22, 2015",0.160,0.160,0.160,0.155,866.60K,-3.03%
"Jun 19, 2015",0.165,0.160,0.165,0.155,786.40K,3.13%
"Jun 18, 2015",0.160,0.160,0.160,0.160,205.60K,-3.03%
"Jun 17, 2015",0.165,0.155,0.165,0.155,263.50K,3.13%
"Jun 16, 2015",0.160,0.160,0.160,0.155,1.80M,0.00%
"Jun 15, 2015",0.160,0.160,0.165,0.160,1.28M,-5.88%
"Jun 12, 2015",0.170,0.165,0.170,0.165,458.00K,3.03%
"Jun 11, 2015",0.165,0.165,0.165,0.165,385.00K,0.00%
"Jun 10, 2015",0.165,0.165,0.165,0.165,125.00K,0.00%
"Jun 09, 2015",0.165,0.165,0.165,0.165,365.00K,0.00%
"Jun 08, 2015",0.165,0.170,0.170,0.165,218.50K,-2.94%
"Jun 05, 2015",0.170,0.170,0.175,0.165,709.00K,0.00%
"Jun 04, 2015",0.170,0.170,0.175,0.170,2.31M,3.03%
"Jun 03, 2015",0.165,0.165,0.170,0.165,100.40K,-2.94%
"Jun 02, 2015",0.170,0.170,0.175,0.170,1.63M,0.00%
"Jun 01, 2015",0.170,0.165,0.170,0.165,1.08M,3.03%
"May 29, 2015",0.165,0.165,0.170,0.165,1.58M,3.13%
"May 28, 2015",0.160,0.160,0.165,0.160,725.80K,0.00%
"May 27, 2015",0.160,0.165,0.165,0.160,911.80K,-3.03%
"May 26, 2015",0.165,0.165,0.170,0.165,684.30K,0.00%
"May 25, 2015",0.165,0.170,0.170,0.165,1.13M,-2.94%
"May 22, 2015",0.170,0.170,0.170,0.170,683.00K,0.00%
"May 21, 2015",0.170,0.175,0.175,0.170,417.10K,0.00%
"May 20, 2015",0.170,0.175,0.175,0.170,508.00K,-2.86%
"May 19, 2015",0.175,0.170,0.175,0.170,942.20K,2.94%
"May 18, 2015",0.170,0.170,0.175,0.170,430.00K,-2.86%
"May 15, 2015",0.175,0.170,0.175,0.170,647.00K,2.94%
"May 14, 2015",0.170,0.175,0.175,0.170,1.54M,-2.86%
"May 13, 2015",0.175,0.175,0.175,0.170,2.12M,2.94%
"May 12, 2015",0.170,0.175,0.175,0.170,1.88M,-2.86%
"May 11, 2015",0.175,0.180,0.180,0.175,116.50K,0.00%
"May 08, 2015",0.175,0.180,0.180,0.175,107.00K,0.00%
"May 07, 2015",0.175,0.175,0.175,0.175,282.00K,0.00%
"May 06, 2015",0.175,0.180,0.180,0.175,1.22M,0.00%
"May 05, 2015",0.175,0.175,0.180,0.175,358.70K,0.00%
"Apr 30, 2015",0.175,0.180,0.180,0.175,572.00K,-2.78%
"Apr 29, 2015",0.180,0.180,0.185,0.175,1.22M,2.86%
"Apr 28, 2015",0.175,0.185,0.185,0.175,3.37M,-2.78%
"Apr 27, 2015",0.180,0.190,0.190,0.180,3.32M,-2.70%
"Apr 24, 2015",0.185,0.195,0.195,0.185,1.02M,-5.13%
"Apr 23, 2015",0.195,0.190,0.195,0.190,1.74M,2.63%
"Apr 22, 2015",0.190,0.200,0.200,0.190,8.47M,-5.00%
"Apr 21, 2015",0.200,0.180,0.200,0.180,15.89M,11.11%
"Apr 20, 2015",0.180,0.180,0.185,0.175,1.43M,0.00%
"Apr 17, 2015",0.180,0.180,0.180,0.180,1.25M,0.00%
"Apr 16, 2015",0.180,0.185,0.185,0.180,2.66M,-2.70%
"Apr 15, 2015",0.185,0.180,0.185,0.180,2.13M,2.78%
"Apr 14, 2015",0.180,0.180,0.185,0.175,1.98M,-2.70%
"Apr 13, 2015",0.185,0.185,0.185,0.180,1.18M,0.00%
"Apr 10, 2015",0.185,0.180,0.185,0.180,1.62M,0.00%
"Apr 09, 2015",0.185,0.180,0.185,0.180,869.20K,2.78%
"Apr 08, 2015",0.180,0.175,0.185,0.175,1.02M,0.00%
"Apr 07, 2015",0.180,0.180,0.185,0.175,2.41M,2.86%
"Apr 06, 2015",0.175,0.175,0.180,0.175,418.30K,0.00%
"Apr 03, 2015",0.175,0.175,0.175,0.175,453.00K,0.00%
"Apr 02, 2015",0.175,0.175,0.175,0.175,2.34M,0.00%
"Apr 01, 2015",0.175,0.180,0.180,0.175,386.00K,0.00%
"Mar 31, 2015",0.175,0.175,0.180,0.175,1.66M,0.00%
"Mar 30, 2015",0.175,0.180,0.180,0.175,1.81M,-2.78%
"Mar 27, 2015",0.180,0.175,0.180,0.175,1.69M,2.86%
"Mar 26, 2015",0.175,0.175,0.180,0.175,652.90K,-2.78%
"Mar 25, 2015",0.180,0.175,0.185,0.175,2.53M,2.86%
"Mar 24, 2015",0.175,0.180,0.180,0.175,1.26M,-2.78%
"Mar 23, 2015",0.180,0.180,0.180,0.175,1.30M,0.00%
"Mar 20, 2015",0.180,0.180,0.185,0.180,1.71M,-2.70%
"Mar 19, 2015",0.185,0.180,0.185,0.180,1.58M,0.00%
"Mar 18, 2015",0.185,0.185,0.185,0.180,1.67M,2.78%
"Mar 17, 2015",0.180,0.190,0.195,0.180,3.51M,-5.26%
"Mar 16, 2015",0.190,0.190,0.195,0.190,3.04M,0.00%
"Mar 13, 2015",0.190,0.190,0.195,0.185,9.45M,0.00%
"Mar 12, 2015",0.190,0.185,0.190,0.180,2.16M,2.70%
"Mar 11, 2015",0.185,0.185,0.185,0.180,521.10K,0.00%
"Mar 10, 2015",0.185,0.180,0.185,0.180,7.61M,2.78%
"Mar 09, 2015",0.180,0.180,0.185,0.180,4.67M,0.00%
"Mar 06, 2015",0.180,0.185,0.185,0.180,475.70K,-2.70%
"Mar 05, 2015",0.185,0.190,0.190,0.180,2.64M,-2.63%
"Mar 04, 2015",0.190,0.185,0.195,0.185,23.86M,2.70%
"Mar 03, 2015",0.185,0.190,0.190,0.185,3.71M,-2.63%
"Mar 02, 2015",0.190,0.190,0.195,0.185,2.92M,0.00%
"Feb 27, 2015",0.190,0.185,0.190,0.185,3.42M,2.70%
"Feb 26, 2015",0.185,0.185,0.190,0.185,3.51M,-2.63%
"Feb 25, 2015",0.190,0.190,0.190,0.185,1.90M,0.00%
"Feb 24, 2015",0.190,0.185,0.190,0.185,2.81M,5.56%
"Feb 23, 2015",0.180,0.185,0.185,0.180,2.62M,0.00%
"Feb 18, 2015",0.180,0.185,0.185,0.180,1.10M,-2.70%
"Feb 17, 2015",0.185,0.185,0.190,0.180,1.51M,0.00%
